# Wordlist

# DATA
ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA
1577	bahengwest-Chen-2013-888-65-1		bahengwest	Chen-2013-888-65	ʔa⁰³pa⁴²	ʔa⁰³pa⁴²	ʔ a ³/⁰ + p a ⁴²		Chen2013			父亲	1217	FATHER	Baheng, West	pahn1237					Baheng, West	父亲	ʔa³/⁰+pa⁴²
1578	bahengeast-Chen-2013-888-65-1		bahengeast	Chen-2013-888-65	pa⁵³	pa⁵³	p a ⁵³		Chen2013			父亲	1217	FATHER	Baheng, East	pahn1237					Baheng, East	父亲	pa⁵³
#
2733	luobuoheeastern-Chen-2013-888-112-1		luobuoheeastern	Chen-2013-888-112	tə⁰²mi⁵⁵	tə⁰²mi⁵⁵	t ə ²/⁰ + m i ⁵⁵		Chen2013			牙齿	1380	TOOTH	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	牙齿	tə²/⁰+mi⁵⁵
2734	luobuohewestern-Chen-2013-888-112-1		luobuohewestern	Chen-2013-888-112	tə⁰²m̥en⁵⁵	tə⁰²m̥en⁵⁵	t ə ²/⁰ + m̥ e n ⁵⁵		Chen2013			牙齿	1380	TOOTH	Luobuohe, Western	luop1235					Luobuohe, Western	牙齿	tə²/⁰+m̥en⁵⁵
2735	chuanqiandian-Chen-2013-888-112-1		chuanqiandian	Chen-2013-888-112	n̥a⁵⁵	n̥a⁵⁵	n̥ a ⁵⁵		Chen2013			牙齿	1380	TOOTH	Chuanqiandian	chua1256					Chuanqiandian	牙齿	n̥a⁵⁵
2736	chuanqiandiancentralguizhou-Chen-2013-888-112-1		chuanqiandiancentralguizhou	Chen-2013-888-112	m̥ɛ¹³	m̥ɛ¹³	m̥ ɛ ¹³		Chen2013			牙齿	1380	TOOTH	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	牙齿	m̥ɛ¹³
2737	chuanqiandiansouthernguizhou-Chen-2013-888-112-1		chuanqiandiansouthernguizhou	Chen-2013-888-112	mi²³²	mi²³²	m i ²³²		Chen2013			牙齿	1380	TOOTH	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	牙齿	mi²³²
2738	chuanqiandiannortheastyunnan-Chen-2013-888-112-1		chuanqiandiannortheastyunnan	Chen-2013-888-112	ȵ̥e⁵⁵	ȵ̥e⁵⁵	ȵ̥̥ e ⁵⁵		Chen2013			牙齿	1380	TOOTH	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	牙齿	ȵ̥̥e⁵⁵
2742	qiandongeast-Chen-2013-888-112-1		qiandongeast	Chen-2013-888-112	mi³³	mi³³	m i ³³		Chen2013			牙齿	1380	TOOTH	Qiandong, East	east2370					Qiandong, East	牙齿	mi³³
2744	qiandongwest-Chen-2013-888-112-1		qiandongwest	Chen-2013-888-112	me¹³	me¹³	m e ¹³		Chen2013			牙齿	1380	TOOTH	Qiandong, West						Qiandong, West	牙齿	me¹³
2745	bahengwest-Chen-2013-888-112-1		bahengwest	Chen-2013-888-112	ȵ̥i³¹	ȵ̥i³¹	ȵ̥̥ i ³¹		Chen2013			牙齿	1380	TOOTH	Baheng, West	pahn1237					Baheng, West	牙齿	ȵ̥̥i³¹
2746	bahengeast-Chen-2013-888-112-1		bahengeast	Chen-2013-888-112	m̥iŋ³¹³	m̥iŋ³¹³	m̥ i ŋ ³¹³		Chen2013			牙齿	1380	TOOTH	Baheng, East	pahn1237					Baheng, East	牙齿	m̥iŋ³¹³
#
3179	luobuoheeastern-Chen-2013-888-130-1		luobuoheeastern	Chen-2013-888-130	qo⁰⁵ʑu⁵⁵	qo⁰⁵ʑu⁵⁵	q o ⁵/⁰ + ʑ u ⁵⁵		Chen2013			牛	1007	COW	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	牛	qo⁵/⁰+ʑu⁵⁵
3180	luobuohewestern-Chen-2013-888-130-1		luobuohewestern	Chen-2013-888-130	tə⁰²ʑu⁵⁵	tə⁰²ʑu⁵⁵	t ə ²/⁰ + ʑ u ⁵⁵		Chen2013			牛	1007	COW	Luobuohe, Western	luop1235					Luobuohe, Western	牛	tə²/⁰+ʑu⁵⁵
3181	chuanqiandian-Chen-2013-888-130-1		chuanqiandian	Chen-2013-888-130	ȵo³¹	ȵo³¹	ȵ o ³¹		Chen2013			牛	1007	COW	Chuanqiandian	chua1256					Chuanqiandian	牛	ȵo³¹
3182	chuanqiandiancentralguizhou-Chen-2013-888-130-1		chuanqiandiancentralguizhou	Chen-2013-888-130	ŋə̃⁵⁵ʑə³¹	ŋə̃⁵⁵ʑə³¹	ŋ ə̃ ⁵⁵ + ʑ ə ³¹		Chen2013			牛	1007	COW	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	牛	ŋə̃⁵⁵+ʑə³¹
3183	chuanqiandiansouthernguizhou-Chen-2013-888-130-1		chuanqiandiansouthernguizhou	Chen-2013-888-130	ŋu⁵³	ŋu⁵³	ŋ u ⁵³		Chen2013			牛	1007	COW	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	牛	ŋu⁵³
3184	chuanqiandiannortheastyunnan-Chen-2013-888-130-1		chuanqiandiannortheastyunnan	Chen-2013-888-130	ȵɦu³⁵	ȵɦu³⁵	ȵ ɦ u ³⁵		Chen2013			牛	1007	COW	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	牛	ȵɦu³⁵
3188	qiandongeast-Chen-2013-888-130-1		qiandongeast	Chen-2013-888-130	ljou³³	ljou³³	l j ɔ ³³		Chen2013			牛	1007	COW	Qiandong, East	east2370					Qiandong, East	牛	ljɔ³³
3190	qiandongwest-Chen-2013-888-130-1		qiandongwest	Chen-2013-888-130	ni⁵⁵	ni⁵⁵	n i ⁵⁵		Chen2013			牛	1007	COW	Qiandong, West						Qiandong, West	牛	ni⁵⁵
3191	bahengwest-Chen-2013-888-130-1		bahengwest	Chen-2013-888-130	ŋ̩³³	ŋ̩³³	ŋ̩ ³³		Chen2013			牛	1007	COW	Baheng, West	pahn1237					Baheng, West	牛	ŋ̩³³
3192	bahengeast-Chen-2013-888-130-1		bahengeast	Chen-2013-888-130	ŋ̩³³	ŋ̩³³	ŋ̩ ³³		Chen2013			牛	1007	COW	Baheng, East	pahn1237					Baheng, East	牛	ŋ̩³³
#
3991	luobuohewestern-Chen-2013-888-163-1		luobuohewestern	Chen-2013-888-163	qo⁰⁵plæ³⁵	qo⁰⁵plæ³⁵	q o ⁵/⁰ + p l æ ³⁵		Chen2013			狐狸	1312	FOX	Luobuohe, Western	luop1235					Luobuohe, Western	狐狸	qo⁵/⁰+plæ³⁵
3992	chuanqiandian-Chen-2013-888-163-1		chuanqiandian	Chen-2013-888-163	ʐua³¹qʰua⁵⁵	ʐua³¹qʰua⁵⁵	ʐ ua ³¹ + qʰ ua ⁵⁵		Chen2013			狐狸	1312	FOX	Chuanqiandian	chua1256					Chuanqiandian	狐狸	ʐua³¹+qʰua⁵⁵
3993	chuanqiandiancentralguizhou-Chen-2013-888-163-1		chuanqiandiancentralguizhou	Chen-2013-888-163	ɬa²⁴pa⁵⁵	ɬa²⁴pa⁵⁵	ɬ a ²⁴ + p a ⁵⁵		Chen2013			狐狸	1312	FOX	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	狐狸	ɬa²⁴+pa⁵⁵
3994	chuanqiandiansouthernguizhou-Chen-2013-888-163-1		chuanqiandiansouthernguizhou	Chen-2013-888-163	pa²¹ʐa⁵³	pa²¹ʐa⁵³	p a ²¹ + ʐ a ⁵³		Chen2013			狐狸	1312	FOX	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	狐狸	pa²¹+ʐa⁵³
3995	chuanqiandiannortheastyunnan-Chen-2013-888-163-1		chuanqiandiannortheastyunnan	Chen-2013-888-163	ʔa⁵⁵dɦy¹¹	ʔa⁵⁵dɦy¹¹	ʔ a ⁵⁵ + dʱ y ¹¹		Chen2013			狐狸	1312	FOX	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	狐狸	ʔa⁵⁵+dʱy¹¹
3998	qiandongeast-Chen-2013-888-163-1		qiandongeast	Chen-2013-888-163	ho³³tuan⁵³	ho³³tuan⁵³	h o ³³ + t ua n ⁵³		Chen2013			狐狸	1312	FOX	Qiandong, East	east2370					Qiandong, East	狐狸	ho³³+tuan⁵³
4000	bahengeast-Chen-2013-888-163-1		bahengeast	Chen-2013-888-163	ʑa³¹³ke³¹³	ʑa³¹³ke³¹³	ʑ a ³¹³ + k e ³¹³		Chen2013			狐狸	1312	FOX	Baheng, East	pahn1237					Baheng, East	狐狸	ʑa³¹³+ke³¹³
#
3527	luobuoheeastern-Chen-2013-888-144-1		luobuoheeastern	Chen-2013-888-144	qo⁰⁵qlei⁵⁵	qo⁰⁵qlei⁵⁵	q o ⁵/⁰ + q l ei ⁵⁵		Chen2013			狗	2009	DOG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	狗	qo⁵/⁰+qlei⁵⁵
3528	luobuohewestern-Chen-2013-888-144-1		luobuohewestern	Chen-2013-888-144	ʔə⁰²qlei⁵⁵	ʔə⁰²qlei⁵⁵	ʔ ə ²/⁰ + q l ei ⁵⁵		Chen2013			狗	2009	DOG	Luobuohe, Western	luop1235					Luobuohe, Western	狗	ʔə²/⁰+qlei⁵⁵
3529	chuanqiandian-Chen-2013-888-144-1		chuanqiandian	Chen-2013-888-144	tɬe⁵⁵	tɬe⁵⁵	tɬ e ⁵⁵		Chen2013			狗	2009	DOG	Chuanqiandian	chua1256					Chuanqiandian	狗	tɬe⁵⁵
3530	chuanqiandiancentralguizhou-Chen-2013-888-144-1		chuanqiandiancentralguizhou	Chen-2013-888-144	tɬɛ¹³	tɬɛ¹³	tɬ ɛ ¹³		Chen2013			狗	2009	DOG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	狗	tɬɛ¹³
3531	chuanqiandiansouthernguizhou-Chen-2013-888-144-1		chuanqiandiansouthernguizhou	Chen-2013-888-144	ɬæ⁴²	ɬæ⁴²	ɬ æ ⁴²		Chen2013			狗	2009	DOG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	狗	ɬæ⁴²
3532	chuanqiandiannortheastyunnan-Chen-2013-888-144-1		chuanqiandiannortheastyunnan	Chen-2013-888-144	tɬi⁵⁵	tɬi⁵⁵	tɬ i ⁵⁵		Chen2013			狗	2009	DOG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	狗	tɬi⁵⁵
3536	qiandongeast-Chen-2013-888-144-1		qiandongeast	Chen-2013-888-144	sɛ³³	sɛ³³	s ɛ ³³		Chen2013			狗	2009	DOG	Qiandong, East	east2370					Qiandong, East	狗	sɛ³³
3538	qiandongwest-Chen-2013-888-144-1		qiandongwest	Chen-2013-888-144	ɬue¹³	ɬue¹³	ɬ ue ¹³		Chen2013			狗	2009	DOG	Qiandong, West						Qiandong, West	狗	ɬue¹³
3539	bahengwest-Chen-2013-888-144-1		bahengwest	Chen-2013-888-144	qa⁰³ljaŋ⁴²	qa⁰³ljaŋ⁴²	q a ³/⁰ + l j a ŋ ⁴²		Chen2013			狗	2009	DOG	Baheng, West	pahn1237					Baheng, West	狗	qa³/⁰+ljaŋ⁴²
3540	bahengeast-Chen-2013-888-144-1		bahengeast	Chen-2013-888-144	ljaŋ⁵³	ljaŋ⁵³	l j a ŋ ⁵³		Chen2013			狗	2009	DOG	Baheng, East	pahn1237					Baheng, East	狗	ljaŋ⁵³
#
3502	luobuoheeastern-Chen-2013-888-143-1		luobuoheeastern	Chen-2013-888-143	qo⁰⁵mpzi²⁴	qo⁰⁵mpzi²⁴	q o ⁵/⁰ + ⁿp z i ²⁴		Chen2013			猪	1337	PIG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	猪	qo⁵/⁰+ⁿpzi²⁴
3503	luobuohewestern-Chen-2013-888-143-1		luobuohewestern	Chen-2013-888-143	mpi³⁵	mpi³⁵	ⁿp i ³⁵		Chen2013			猪	1337	PIG	Luobuohe, Western	luop1235					Luobuohe, Western	猪	ⁿpi³⁵
3504	chuanqiandian-Chen-2013-888-143-1		chuanqiandian	Chen-2013-888-143	mpua⁴⁴	mpua⁴⁴	ⁿp ua ⁴⁴		Chen2013			猪	1337	PIG	Chuanqiandian	chua1256					Chuanqiandian	猪	ⁿpua⁴⁴
3505	chuanqiandiancentralguizhou-Chen-2013-888-143-1		chuanqiandiancentralguizhou	Chen-2013-888-143	mpa⁴²	mpa⁴²	ⁿp a ⁴²		Chen2013			猪	1337	PIG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	猪	ⁿpa⁴²
3506	chuanqiandiansouthernguizhou-Chen-2013-888-143-1		chuanqiandiansouthernguizhou	Chen-2013-888-143	mpa⁵⁵	mpa⁵⁵	ⁿp a ⁵⁵		Chen2013			猪	1337	PIG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	猪	ⁿpa⁵⁵
3507	chuanqiandiannortheastyunnan-Chen-2013-888-143-1		chuanqiandiannortheastyunnan	Chen-2013-888-143	mpa³³	mpa³³	ⁿp a ³³		Chen2013			猪	1337	PIG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	猪	ⁿpa³³
3511	qiandongeast-Chen-2013-888-143-1		qiandongeast	Chen-2013-888-143	pɛ⁴⁴	pɛ⁴⁴	p ɛ ⁴⁴		Chen2013			猪	1337	PIG	Qiandong, East	east2370					Qiandong, East	猪	pɛ⁴⁴
3513	qiandongwest-Chen-2013-888-143-1		qiandongwest	Chen-2013-888-143	pæ³³	pæ³³	p æ ³³		Chen2013			猪	1337	PIG	Qiandong, West						Qiandong, West	猪	pæ³³
3514	bahengwest-Chen-2013-888-143-1		bahengwest	Chen-2013-888-143	mei⁵⁵	mei⁵⁵	m ei ⁵⁵		Chen2013			猪	1337	PIG	Baheng, West	pahn1237					Baheng, West	猪	mei⁵⁵
3515	bahengeast-Chen-2013-888-143-1		bahengeast	Chen-2013-888-143	mpe⁵⁵	mpe⁵⁵	ⁿp e ⁵⁵		Chen2013			猪	1337	PIG	Baheng, East	pahn1237					Baheng, East	猪	ⁿpe⁵⁵
#
3849	luobuoheeastern-Chen-2013-888-157-1		luobuoheeastern	Chen-2013-888-157	qo⁰⁵tɕa³¹	qo⁰⁵tɕa³¹	q o ⁵/⁰ + tɕ a ³¹		Chen2013			猴子	1350	MONKEY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	猴子	qo⁵/⁰+tɕa³¹
3850	luobuohewestern-Chen-2013-888-157-1		luobuohewestern	Chen-2013-888-157	ʔə⁰²ten³¹tɕɑ³¹	ʔə⁰²ten³¹tɕɑ³¹	ʔ ə ²/⁰ + t e n ³¹ + tɕ ɑ ³¹		Chen2013			猴子	1350	MONKEY	Luobuohe, Western	luop1235					Luobuohe, Western	猴子	ʔə²/⁰+ten³¹+tɕɑ³¹
3851	chuanqiandian-Chen-2013-888-157-1		chuanqiandian	Chen-2013-888-157	la⁴³	la⁴³	l a ⁴³		Chen2013			猴子	1350	MONKEY	Chuanqiandian	chua1256					Chuanqiandian	猴子	la⁴³
3852	chuanqiandiancentralguizhou-Chen-2013-888-157-1		chuanqiandiancentralguizhou	Chen-2013-888-157	tɕu⁵⁵lẽ²⁴	tɕu⁵⁵lẽ²⁴	tɕ u ⁵⁵ + l ẽ ²⁴		Chen2013			猴子	1350	MONKEY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	猴子	tɕu⁵⁵+lẽ²⁴
3853	chuanqiandiansouthernguizhou-Chen-2013-888-157-1		chuanqiandiansouthernguizhou	Chen-2013-888-157	læn³²	læn³²	l æ n ³²		Chen2013			猴子	1350	MONKEY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	猴子	læn³²
3854	chuanqiandiannortheastyunnan-Chen-2013-888-157-1		chuanqiandiannortheastyunnan	Chen-2013-888-157	lie⁵⁵	lie⁵⁵	l i e ⁵⁵		Chen2013			猴子	1350	MONKEY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	猴子	lie⁵⁵
3858	qiandongeast-Chen-2013-888-157-1		qiandongeast	Chen-2013-888-157	le²⁴	le²⁴	l e ²⁴		Chen2013			猴子	1350	MONKEY	Qiandong, East	east2370					Qiandong, East	猴子	le²⁴
3860	qiandongwest-Chen-2013-888-157-1		qiandongwest	Chen-2013-888-157	læ⁴⁴	læ⁴⁴	l æ ⁴⁴		Chen2013			猴子	1350	MONKEY	Qiandong, West						Qiandong, West	猴子	læ⁴⁴
3862	bahengeast-Chen-2013-888-157-1		bahengeast	Chen-2013-888-157	ŋ̩⁰³tɕo³⁵	ŋ̩⁰³tɕo³⁵	ŋ̩ ³/⁰ + tɕ o ³⁵		Chen2013			猴子	1350	MONKEY	Baheng, East	pahn1237					Baheng, East	猴子	ŋ̩³/⁰+tɕo³⁵
3861	bahengwest-Chen-2013-888-157-1		bahengwest	Chen-2013-888-157	tɕo³⁵	tɕo³⁵	tɕ o ³⁵		Chen2013			猴子	1350	MONKEY	Baheng, West	pahn1237					Baheng, West	猴子	tɕo³⁵
#
14852	chuanqiandian-Chen-2013-888-611-1		chuanqiandian	Chen-2013-888-611	qaŋ⁴³ʐa²⁴	qaŋ⁴³ʐa²⁴	q a ŋ ⁴³ + ʐ a ²⁴		Chen2013			甜	717	SWEET	Chuanqiandian	chua1256					Chuanqiandian	甜	qaŋ⁴³+ʐa²⁴
14851	luobuohewestern-Chen-2013-888-611-1		luobuohewestern	Chen-2013-888-611	qo³¹ʔja³¹; qen³¹	qo³¹ʔja³¹	q o ³¹ + ʔ j a ³¹		Chen2013			甜	717	SWEET	Luobuohe, Western	luop1235					Luobuohe, Western	甜	qo³¹+ʔja³¹
14850	luobuoheeastern-Chen-2013-888-611-1		luobuoheeastern	Chen-2013-888-611	tə⁰²qo³¹ʔjɛ³¹	tə⁰²qo³¹ʔjɛ³¹	t ə ²/⁰ + q o ³¹ + ʔ j ɛ ³¹		Chen2013			甜	717	SWEET	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	甜	tə²/⁰+qo³¹+ʔjɛ³¹
14854	chuanqiandiansouthernguizhou-Chen-2013-888-611-1		chuanqiandiansouthernguizhou	Chen-2013-888-611	hua³²ʐɪ³²	hua³²ʐɪ³²	h ua ³² + ʐ ɪ ³²		Chen2013			甜	717	SWEET	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	甜	hua³²+ʐɪ³²
14855	chuanqiandiannortheastyunnan-Chen-2013-888-611-1		chuanqiandiannortheastyunnan	Chen-2013-888-611	qaɯ⁵⁵mu⁵⁵	qaɯ⁵⁵mu⁵⁵	q a ɯ ⁵⁵ + m u ⁵⁵		Chen2013			甜	717	SWEET	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	甜	qaɯ⁵⁵+mu⁵⁵
14859	qiandongeast-Chen-2013-888-611-1		qiandongeast	Chen-2013-888-611	qan²⁴njan²²	qan²⁴njan²²	q a n ²⁴ + nʲ a n ²²		Chen2013			甜	717	SWEET	Qiandong, East	east2370					Qiandong, East	甜	qan²⁴+nʲan²²
14861	qiandongwest-Chen-2013-888-611-1		qiandongwest	Chen-2013-888-611	qæ̃ ɣa⁴⁴	qæ̃ ɣa⁴⁴	q æ̃ _ ɣ a ⁴⁴		Chen2013			甜	717	SWEET	Qiandong, West						Qiandong, West	甜	qæ̃_ɣa⁴⁴
14862	bahengwest-Chen-2013-888-611-1		bahengwest	Chen-2013-888-611	qai³⁵	qai³⁵	q ai ³⁵		Chen2013			甜	717	SWEET	Baheng, West	pahn1237					Baheng, West	甜	qai³⁵
14863	bahengeast-Chen-2013-888-611-1		bahengeast	Chen-2013-888-611	qei³⁵	qei³⁵	q ei ³⁵		Chen2013			甜	717	SWEET	Baheng, East	pahn1237					Baheng, East	甜	qei³⁵
14853	chuanqiandiancentralguizhou-Chen-2013-888-611-1		chuanqiandiancentralguizhou	Chen-2013-888-611	qõ²⁴ʐa²⁴	qõ²⁴ʐa²⁴	q õ ²⁴ + ʐ a ²⁴		Chen2013			甜	717	SWEET	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	甜	qõ²⁴+ʐa²⁴
#
18327	bahengeast-Chen-2013-888-754-1		bahengeast	Chen-2013-888-754	kʰa³¹	kʰa³¹	kʰ a ³¹		Chen2013			留	2003	FLOW	Baheng, East	pahn1237					Baheng, East	留	kʰa³¹
18314	luobuoheeastern-Chen-2013-888-754-1		luobuoheeastern	Chen-2013-888-754	qo²⁴	qo²⁴	q o ²⁴		Chen2013			留	2003	FLOW	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	留	qo²⁴
18315	luobuohewestern-Chen-2013-888-754-1		luobuohewestern	Chen-2013-888-754	qo³⁵	qo³⁵	q o ³⁵		Chen2013			留	2003	FLOW	Luobuohe, Western	luop1235					Luobuohe, Western	留	qo³⁵
18316	chuanqiandian-Chen-2013-888-754-1		chuanqiandian	Chen-2013-888-754	nʈou³¹	nʈou³¹	ⁿʈ ɔ ³¹		Chen2013			留	2003	FLOW	Chuanqiandian	chua1256					Chuanqiandian	留	ⁿʈɔ³¹
18317	chuanqiandiancentralguizhou-Chen-2013-888-754-1		chuanqiandiancentralguizhou	Chen-2013-888-754	sə⁴²	sə⁴²	s ə ⁴²		Chen2013			留	2003	FLOW	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	留	sə⁴²
18318	chuanqiandiansouthernguizhou-Chen-2013-888-754-1		chuanqiandiansouthernguizhou	Chen-2013-888-754	lo¹³	lo¹³	l o ¹³		Chen2013			留	2003	FLOW	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	留	lo¹³
18319	chuanqiandiannortheastyunnan-Chen-2013-888-754-1		chuanqiandiannortheastyunnan	Chen-2013-888-754	tsɿ⁵⁵	tsɿ⁵⁵	ts ɿ ⁵⁵		Chen2013			留	2003	FLOW	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	留	tsɿ⁵⁵
18323	qiandongeast-Chen-2013-888-754-1		qiandongeast	Chen-2013-888-754	ljeu²²	ljeu²²	l j eu ²²		Chen2013			留	2003	FLOW	Qiandong, East	east2370					Qiandong, East	留	ljeu²²
18325	qiandongwest-Chen-2013-888-754-1		qiandongwest	Chen-2013-888-754	ɬja³³	ɬja³³	ɬ j a ³³		Chen2013			留	2003	FLOW	Qiandong, West						Qiandong, West	留	ɬja³³
18326	bahengwest-Chen-2013-888-754-1		bahengwest	Chen-2013-888-754	lju³³	lju³³	l j u ³³		Chen2013			留	2003	FLOW	Baheng, West	pahn1237					Baheng, West	留	lju³³
#
15703	luobuoheeastern-Chen-2013-888-646-1		luobuoheeastern	Chen-2013-888-646	ʔmuŋ³¹	ʔmuŋ³¹	ʔ m u ŋ ³¹		Chen2013			病	1847	SICK	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	病	ʔmuŋ³¹
15704	luobuohewestern-Chen-2013-888-646-1		luobuohewestern	Chen-2013-888-646	ven³⁵	ven³⁵	v e n ³⁵		Chen2013			病	1847	SICK	Luobuohe, Western	luop1235					Luobuohe, Western	病	ven³⁵
15705	chuanqiandian-Chen-2013-888-646-1		chuanqiandian	Chen-2013-888-646	mau⁴³	mau⁴³	m au ⁴³		Chen2013			病	1847	SICK	Chuanqiandian	chua1256					Chuanqiandian	病	mau⁴³
15706	chuanqiandiancentralguizhou-Chen-2013-888-646-1		chuanqiandiancentralguizhou	Chen-2013-888-646	mõ²⁴; plẽ⁴²	mõ²⁴	m õ ²⁴		Chen2013			病	1847	SICK	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	病	mõ²⁴
15707	chuanqiandiansouthernguizhou-Chen-2013-888-646-1		chuanqiandiansouthernguizhou	Chen-2013-888-646	məŋ³²	məŋ³²	m ə ŋ ³²		Chen2013			病	1847	SICK	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	病	məŋ³²
15708	chuanqiandiannortheastyunnan-Chen-2013-888-646-1		chuanqiandiannortheastyunnan	Chen-2013-888-646	mo⁵⁵	mo⁵⁵	m o ⁵⁵		Chen2013			病	1847	SICK	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	病	mo⁵⁵
15712	qiandongeast-Chen-2013-888-646-1		qiandongeast	Chen-2013-888-646	tsan⁵³	tsan⁵³	ts a n ⁵³		Chen2013			病	1847	SICK	Qiandong, East	east2370					Qiandong, East	病	tsan⁵³
15714	qiandongwest-Chen-2013-888-646-1		qiandongwest	Chen-2013-888-646	muŋ⁴⁴; pjaŋ²²	muŋ⁴⁴	m u ŋ ⁴⁴		Chen2013			病	1847	SICK	Qiandong, West						Qiandong, West	病	muŋ⁴⁴
15715	bahengwest-Chen-2013-888-646-1		bahengwest	Chen-2013-888-646	ma³⁵	ma³⁵	m a ³⁵		Chen2013			病	1847	SICK	Baheng, West	pahn1237					Baheng, West	病	ma³⁵
15716	bahengeast-Chen-2013-888-646-1		bahengeast	Chen-2013-888-646	ma³⁵	ma³⁵	m a ³⁵		Chen2013			病	1847	SICK	Baheng, East	pahn1237					Baheng, East	病	ma³⁵
#
20607	luobuoheeastern-Chen-2013-888-848-1		luobuoheeastern	Chen-2013-888-848	tsəu⁵⁵kʰo³³	tsəu⁵⁵kʰo³³	ts əu ⁵⁵ + kʰ o ³³		Chen2013			痒	148	ITCH	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	痒	tsəu⁵⁵+kʰo³³
20608	luobuohewestern-Chen-2013-888-848-1		luobuohewestern	Chen-2013-888-848	tsɿ⁵⁵kʰo³¹	tsɿ⁵⁵kʰo³¹	ts ɿ ⁵⁵ + kʰ o ³¹		Chen2013			痒	148	ITCH	Luobuohe, Western	luop1235					Luobuohe, Western	痒	tsɿ⁵⁵+kʰo³¹
20609	chuanqiandian-Chen-2013-888-848-1		chuanqiandian	Chen-2013-888-848	tsau⁴³	tsau⁴³	ts au ⁴³		Chen2013			痒	148	ITCH	Chuanqiandian	chua1256					Chuanqiandian	痒	tsau⁴³
20610	chuanqiandiancentralguizhou-Chen-2013-888-848-1		chuanqiandiancentralguizhou	Chen-2013-888-848	tə⁰²kʰə⁴²	tə⁰²kʰə⁴²	t ə ²/⁰ + kʰ ə ⁴²		Chen2013			痒	148	ITCH	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	痒	tə²/⁰+kʰə⁴²
20611	chuanqiandiansouthernguizhou-Chen-2013-888-848-1		chuanqiandiansouthernguizhou	Chen-2013-888-848	kwo¹³	kwo¹³	k w o ¹³		Chen2013			痒	148	ITCH	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	痒	kwo¹³
