ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE
1943	80	wife	WesternLuobuohe	Luobuohe, Western	ʔə⁰²si⁵⁵	ʔə⁰²si⁵⁵	ʔ ə ⁰/² + s i ⁵⁵	luop1235	1199	26.854607	107.226676		1 7 8 9 3 7 8	AXT_AXT	HE6_SI5	11	11.H.C 11.E.V 11.6.T 11._._ 11.S.C 11.I.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+si⁵⁵	0	2660 2661	ʔ ə ⁰/² + s i ⁵⁵	i n t + i n t
1946	80	wife	BiaoMin	Biao Min	kau³⁵	kau³⁵	k au ³⁵	biao1254	1199	25.82286	111.29622		1 7 8	AXT	KA2	2	2.K.C 2.A.V 2.2.T	1.6 3.0 1.0	kau³⁵	0	2656	k au ³⁵	i n t
1950	80	wife	Younuo	Younuo	ŋji⁴⁴	ŋji⁴⁴	ŋ j i ⁴⁴	youn1235	1199	25.730893	110.115975		4 6 7 8	ACXT	NJI5	14	14.N.C 14.J.C 14.I.V 14.5.T	1.6 1.2 3.0 1.0	ŋji⁴⁴	0	2657	ŋ j i ⁴⁴	i m n t
1953	80	wife	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qa⁰²mɛ²²	qa⁰²mɛ²²	q a ⁰/² + m ɛ ²²	nort2749	1199	26.231562	106.861969		1 7 8 9 4 7 8	AXT_AXT	KA6_ME1	3	3.K.C 3.A.V 3.6.T 3._._ 3.M.C 3.E.V 3.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/²+mɛ²²	0	2656 2664	q a ⁰/² + m ɛ ²²	i n t + i n t
1960	80	wife	EasternXiangxi	Xiangxi, East	qa⁰³pʰa³⁵	qa⁰³pʰa³⁵	q a ⁰/³ + pʰ a ³⁵	east2371	1199	28.124036	109.890473		1 7 8 9 1 7 8	AXT_AXT	KA6_PA2	8	8.K.C 8.A.V 8.6.T 8._._ 8.P.C 8.A.V 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+pʰa³⁵	0	2656 2659	q a ⁰/³ + pʰ a ³⁵	i n t + i n t
1961	80	wife	EasternQiandong	Qiandong, East	vei³³	vei³³	v ei ³³	east2370	1199	27.78098	110.499463		3 7 8	AXT	BE4	7	7.B.C 7.E.V 7.4.T	1.6 3.0 1.0	vei³³	0	2659	v ei ³³	i n t
1962	80	wife	WesternQiandong	Qiandong, West	ni⁵⁵	ni⁵⁵	n i ⁵⁵		1199	26.43106	107.68758		4 7 8	AXT	NI5	12	12.N.C 12.I.V 12.5.T	1.6 3.0 1.0	ni⁵⁵	0	2657	n - i ⁵⁵	i n t
1963	80	wife	EasternBahen	Baheng, East	la⁰³ʔo³¹³	la⁰³ʔo³¹³	l a ⁰/³ + ʔ o ³¹³	pahn1237	1199	27.11733	111.02615		5 7 8 9 1 7 8	AXT_AXT	LA6_HU6	5	5.L.C 5.A.V 5.6.T 5._._ 5.H.C 5.U.V 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁰/³+ʔo³¹³	0	2658 2660	l a ⁰/³ + ʔ o ³¹³	i n t + i n t
1964	80	wife	Chuanqiandian	Chuanqiandian	po³¹; ȵaŋ⁴³	po³¹	p o ³¹	chua1256	1199	27.51846	105.421028		1 7 8	AXT	PU3	4	4.P.C 4.U.V 4.3.T	1.6 3.0 1.0	po³¹	0	2662	p o ³¹	i n t
1954	80	wife	WesternXiangxi	Xiangxi, West	ʔɯ⁴⁴	ʔɯ⁴⁴	ʔ ɯ ⁴⁴	west2430	1199	28.33212	109.422366		1 7 8	AXT	HI5	13	13.H.C 13.I.V 13.5.T	1.6 3.0 1.0	ʔɯ⁴⁴	0	2660	ʔ ɯ ⁴⁴	i n t
1959	80	wife	Bana	Bana	le¹³va⁴⁴	le¹³va⁴⁴	l e ¹³ + v a ⁴⁴		1199	26.265147	110.096902		5 7 8 9 3 7 8	AXT_AXT	LE2_BA5	1	1.L.C 1.E.V 1.2.T 1._._ 1.B.C 1.A.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	le¹³+va⁴⁴	0	2658 2659	l e ¹³ + v a ⁴⁴	i n t + i n t
1948	80	wife	ZaoMin	Zao Min	sa⁴⁴	sa⁴⁴	s a ⁴⁴	dzao1238	1199	24.612303	112.266749		3 7 8	AXT	SA5	15	15.S.C 15.A.V 15.5.T	1.6 3.0 1.0	sa⁴⁴	1	2661	s a ⁴⁴	i n t
1955	80	wife	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵ʂei⁵⁵	qo⁰⁵ʂei⁵⁵	q o ⁰/⁵ + ʂ ei ⁵⁵	luop1235	1199	26.63966	107.913354		1 7 8 9 3 7 8	AXT_AXT	KU6_SE5	6	6.K.C 6.U.V 6.6.T 6._._ 6.S.C 6.E.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+ʂei⁵⁵	0	2656 2661	q o ⁰/⁵ + ʂ ei ⁵⁵	i n t + i n t
199	9	wind	WesternBaheng	Baheng, West	ʔaŋ³⁵tɕi⁵⁵	ʔaŋ³⁵tɕi⁵⁵	ʔ a ŋ ³⁵ + tɕ i ⁵⁵	pahn1237	960	25.74971	109.286281		1 7 4 8 9 2 7 8	AXLT_AXT	HAN2_CI5	10	10.H.C 10.A.V 10.N.c 10.2.T 10._._ 10.C.C 10.I.V 10.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʔaŋ³⁵+tɕi⁵⁵	0	2667 2666	ʔ a ŋ ³⁵ + tɕ - i - ⁵⁵	i n c t + i n t
200	9	wind	Numao	Numao	tɕi⁴⁴	tɕi⁴⁴	tɕ i ⁴⁴	numa1251	960	25.447767	108.064732		2 7 8	AXT	CI5	9	9.C.C 9.I.V 9.5.T	1.6 3.0 1.0	tɕi⁴⁴	1	2666	tɕ - i - ⁴⁴	i n t
201	9	wind	WesternLuobuohe	Luobuohe, Western	tɕi³⁵	tɕi³⁵	tɕ i ³⁵	luop1235	960	26.854607	107.226676		2 7 8	AXT	CI2	11	11.C.C 11.I.V 11.2.T	1.6 3.0 1.0	tɕi³⁵	0	2666	tɕ - i - ³⁵	i n t
204	9	wind	BiaoMin	Biao Min	ɕa²⁴	ɕa²⁴	ɕ a ²⁴	biao1254	960	25.82286	111.29622		3 7 8	AXT	SA2	2	2.S.C 2.A.V 2.2.T	1.6 3.0 1.0	ɕa²⁴	0	2666	ɕ - a - ²⁴	i n t
206	9	wind	ZaoMin	Zao Min	ʑau⁴²	ʑau⁴²	ʑ au ⁴²	dzao1238	960	24.612303	112.266749		3 7 8	AXT	SA3	15	15.S.C 15.A.V 15.3.T	1.6 3.0 1.0	ʑau⁴²	0	2666	ʑ - au - ⁴²	i n t
208	9	wind	Younuo	Younuo	kji⁵⁴	kji⁵⁴	k j i ⁵⁴	youn1235	960	25.730893	110.115975		1 6 7 8	ACXT	KJI3	14	14.K.C 14.J.C 14.I.V 14.3.T	1.6 1.2 3.0 1.0	kji⁵⁴	0	2668	k j i ⁵⁴	i m n t
211	9	wind	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕa⁴²	tɕa⁴²	tɕ a ⁴²	nort2749	960	26.231562	106.861969		2 7 8	AXT	CA3	3	3.C.C 3.A.V 3.3.T	1.6 3.0 1.0	tɕa⁴²	0	2666	tɕ - a - ⁴²	i n t
212	9	wind	WesternXiangxi	Xiangxi, West	ci⁵³	ci⁵³	c i ⁵³	west2430	960	28.33212	109.422366		1 7 8	AXT	CI3	13	13.C.C 13.I.V 13.3.T	1.6 3.0 1.0	ci⁵³	1	2666	c - i - ⁵³	i n t
213	9	wind	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²tɕi²⁴	ʔa⁰²tɕi²⁴	ʔ a ⁰/² + tɕ i ²⁴	luop1235	960	26.63966	107.913354		1 7 8 9 2 7 8	AXT_AXT	HA6_CI2	6	6.H.C 6.A.V 6.6.T 6._._ 6.C.C 6.I.V 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+tɕi²⁴	0	2669 2666	ʔ a ⁰/² + tɕ - i - ²⁴	i n t + i n t
217	9	wind	Bana	Bana	tɕi³⁵	tɕi³⁵	tɕ i ³⁵		960	26.265147	110.096902		2 7 8	AXT	CI2	1	1.C.C 1.I.V 1.2.T	1.6 3.0 1.0	tɕi³⁵	0	2666	tɕ - i - ³⁵	i n t
218	9	wind	EasternXiangxi	Xiangxi, East	tɕi³³	tɕi³³	tɕ i ³³	east2371	960	28.124036	109.890473		2 7 8	AXT	CI4	8	8.C.C 8.I.V 8.4.T	1.6 3.0 1.0	tɕi³³	0	2666	tɕ - i - ³³	i n t
219	9	wind	EasternQiandong	Qiandong, East	tɕin⁴⁴	tɕin⁴⁴	tɕ i n ⁴⁴	east2370	960	27.78098	110.499463		2 7 4 8	AXLT	CIN5	7	7.C.C 7.I.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	tɕin⁴⁴	0	2666	tɕ - i n ⁴⁴	i n c t
220	9	wind	WesternQiandong	Qiandong, West	tɕi³³	tɕi³³	tɕ i ³³		960	26.43106	107.68758		2 7 8	AXT	CI4	12	12.C.C 12.I.V 12.4.T	1.6 3.0 1.0	tɕi³³	1	2666	tɕ - i - ³³	i n t
221	9	wind	EasternBahen	Baheng, East	ʔaŋ³⁵tɕi⁵⁵	ʔaŋ³⁵tɕi⁵⁵	ʔ a ŋ ³⁵ + tɕ i ⁵⁵	pahn1237	960	27.11733	111.02615		1 7 4 8 9 2 7 8	AXLT_AXT	HAN2_CI5	5	5.H.C 5.A.V 5.N.c 5.2.T 5._._ 5.C.C 5.I.V 5.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʔaŋ³⁵+tɕi⁵⁵	0	2667 2666	ʔ a ŋ ³⁵ + tɕ - i - ⁵⁵	i n c t + i n t
222	9	wind	Chuanqiandian	Chuanqiandian	tɕua⁴⁴	tɕua⁴⁴	tɕ u/w a ⁴⁴	chua1256	960	27.51846	105.421028		2 6 7 8	ACXT	CWA5	4	4.C.C 4.W.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	tɕu/wa⁴⁴	0	2666	tɕ u/w a - ⁴⁴	i m n t
9315	384	wine glass	WesternBaheng	Baheng, West	tɕe⁵⁵tɕeu³¹	tɕe⁵⁵tɕeu³¹	tɕ e ⁵⁵ + tɕ eu ³¹	pahn1237		25.74971	109.286281		2 7 8 9 2 7 8	AXT_AXT	CE5_CE3	10	10.C.C 10.E.V 10.5.T 10._._ 10.C.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕe⁵⁵+tɕeu³¹	0	2672 2671	tɕ e ⁵⁵ + tɕ eu ³¹	i n t + i n t
9316	384	wine glass	Numao	Numao	tɕu⁵³pei³³	tɕu⁵³pei³³	tɕ u ⁵³ + p ei ³³	numa1251		25.447767	108.064732		2 7 8 9 1 7 8	AXT_AXT	CY3_PE4	9	9.C.C 9.Y.V 9.3.T 9._._ 9.P.C 9.E.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕu⁵³+pei³³	0	2671 2674	tɕ u ⁵³ + p ei ³³	i n t + i n t
9317	384	wine glass	WesternLuobuohe	Luobuohe, Western	pei⁵⁵pei⁵⁵	pei⁵⁵pei⁵⁵	p ei ⁵⁵ + p ei ⁵⁵	luop1235		26.854607	107.226676		1 7 8 9 1 7 8	AXT_AXT	PE5_PE5	11	11.P.C 11.E.V 11.5.T 11._._ 11.P.C 11.E.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pei⁵⁵+pei⁵⁵	0	2674 2675	p ei ⁵⁵ + p ei ⁵⁵	i n t + i n t
9320	384	wine glass	BiaoMin	Biao Min	ʔau³³	ʔau³³	ʔ au ³³	biao1254		25.82286	111.29622		1 7 8	AXT	HA4	2	2.H.C 2.A.V 2.4.T	1.6 3.0 1.0	ʔau³³	0	2678	ʔ au ³³	i n t
9323	384	wine glass	Younuo	Younuo	tju³³kə⁰³ʔau⁴⁴	tju³³kə⁰³ʔau⁴⁴	t j u ³³ + k ə ⁰/³ + ʔ au ⁴⁴	youn1235		25.730893	110.115975		1 6 7 8 9 1 7 8 9 1 7 8	ACXT_AXT_AXT	TJY4_KE6_HA5	14	14.T.C 14.J.C 14.Y.V 14.4.T 14._._ 14.K.C 14.E.V 14.6.T 14._._ 14.H.C 14.A.V 14.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	tju³³+kə⁰/³+ʔau⁴⁴	0	2679 2673 2678	t j u ³³ + k ə ⁰/³ + ʔ au ⁴⁴	i m n t + i n t + i n t
9326	384	wine glass	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tʂõ²⁴	tʂõ²⁴	ʈʂ õ ²⁴	nort2749		26.231562	106.861969		2 7 8	AXT	CU2	3	3.C.C 3.U.V 3.2.T	1.6 3.0 1.0	ʈʂõ²⁴	0	2671	ʈʂ õ ²⁴	i n t
9327	384	wine glass	WesternXiangxi	Xiangxi, West	qo³⁵pei⁴⁴	qo³⁵pei⁴⁴	q o ³⁵ + p ei ⁴⁴	west2430		28.33212	109.422366		1 7 8 9 1 7 8	AXT_AXT	KU2_PE5	13	13.K.C 13.U.V 13.2.T 13._._ 13.P.C 13.E.V 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+pei⁴⁴	0	2673 2674	q o ³⁵ + p ei ⁴⁴	i n t + i n t
9328	384	wine glass	EasternLuobuohe	Luobuohe, Eastern	ho³³tɕo⁵⁵mo³¹pei³³pei³³	ho³³tɕo⁵⁵mo³¹pei³³pei³³	h o ³³ + tɕ o ⁵⁵ + m o ³¹ + p ei ³³ + p ei ³³	luop1235		26.63966	107.913354		3 7 8 9 2 7 8 9 4 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT_AXT_AXT	HU4_CU5_MU3_PE4_PE4	6	6.H.C 6.U.V 6.4.T 6._._ 6.C.C 6.U.V 6.5.T 6._._ 6.M.C 6.U.V 6.3.T 6._._ 6.P.C 6.E.V 6.4.T 6._._ 6.P.C 6.E.V 6.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ho³³+tɕo⁵⁵+mo³¹+pei³³+pei³³	0	2678 2671 2677 2674 2675	h o ³³ + tɕ o ⁵⁵ + m o ³¹ + p ei ³³ + p ei ³³	i n t + i n t + i n t + i n t + i n t
9332	384	wine glass	Bana	Bana	la⁰⁴tjen³⁵	la⁰⁴tjen³⁵	l a ⁰/⁴ + t j e n ³⁵			26.265147	110.096902		5 7 8 9 1 6 7 4 8	AXT_ACXLT	LA6_TJEN2	1	1.L.C 1.A.V 1.6.T 1._._ 1.T.C 1.J.C 1.E.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	la⁰/⁴+tjen³⁵	0	2681 2680	l a ⁰/⁴ + t j e n ³⁵	i n t + i m n c t
9333	384	wine glass	EasternXiangxi	Xiangxi, East	pei⁵³tsɿ⁵⁵	pei⁵³tsɿ⁵⁵	p ei ⁵³ + ts ɿ ⁵⁵	east2371		28.124036	109.890473		1 7 8 9 2 7 8	AXT_AXT	PE3_CI5	8	8.P.C 8.E.V 8.3.T 8._._ 8.C.C 8.I.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pei⁵³+tsɿ⁵⁵	0	2674 2671	p ei ⁵³ + ts ɿ ⁵⁵	i n t + i n t
9334	384	wine glass	EasternQiandong	Qiandong, East	ʔeu³⁵	ʔeu³⁵	ʔ eu ³⁵	east2370		27.78098	110.499463		1 7 8	AXT	HE2	7	7.H.C 7.E.V 7.2.T	1.6 3.0 1.0	ʔeu³⁵	0	2678	ʔ eu ³⁵	i n t
9335	384	wine glass	WesternQiandong	Qiandong, West	tsuŋ⁴⁴tɕo¹³	tsuŋ⁴⁴tɕo¹³	ts u ŋ ⁴⁴ + tɕ o ¹³			26.43106	107.68758		2 7 4 8 9 2 7 8	AXLT_AXT	CYN5_CU2	12	12.C.C 12.Y.V 12.N.c 12.5.T 12._._ 12.C.C 12.U.V 12.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tsuŋ⁴⁴+tɕo¹³	0	2676 2671	ts u ŋ ⁴⁴ + tɕ o ¹³	i n c t + i n t
9336	384	wine glass	EasternBahen	Baheng, East	tei⁵⁵tɕeu³¹³	tei⁵⁵tɕeu³¹³	t ei ⁵⁵ + tɕ eu ³¹³	pahn1237		27.11733	111.02615		1 7 8 9 2 7 8	AXT_AXT	TE5_CE6	5	5.T.C 5.E.V 5.5.T 5._._ 5.C.C 5.E.V 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tei⁵⁵+tɕeu³¹³	0	2672 2671	t ei ⁵⁵ + tɕ eu ³¹³	i n t + i n t
9337	384	wine glass	Chuanqiandian	Chuanqiandian	kʰau⁴³	kʰau⁴³	kʰ au ⁴³	chua1256		27.51846	105.421028		1 7 8	AXT	KA3	4	4.K.C 4.A.V 4.3.T	1.6 3.0 1.0	kʰau⁴³	0	2673	kʰ au ⁴³	i n t
3726	152	wing	WesternBaheng	Baheng, West	qa⁰³tei⁵³	qa⁰³tei⁵³	q a ⁰/³ + t ei ⁵³	pahn1237	1257	25.74971	109.286281		1 7 8 9 1 7 8	AXT_AXT	KA6_TE3	10	10.K.C 10.A.V 10.6.T 10._._ 10.T.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+tei⁵³	0	2685 2683	q a ⁰/³ + t ei - ⁵³	i n t + i n t
3727	152	wing	Numao	Numao	to⁴⁴ʑan⁴⁴	to⁴⁴ʑan⁴⁴	t o ⁴⁴ + ʑ a n ⁴⁴	numa1251	1257	25.447767	108.064732		1 7 8 9 3 7 4 8	AXT_AXLT	TU5_SAN5	9	9.T.C 9.U.V 9.5.T 9._._ 9.S.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	to⁴⁴+ʑan⁴⁴	0	2683 2686	t o - ⁴⁴ + ʑ a n ⁴⁴	i n t + i n c t
3728	152	wing	WesternLuobuohe	Luobuohe, Western	tə⁰²tɑ⁵⁵	tə⁰²tɑ⁵⁵	t ə ⁰/² + t ɑ ⁵⁵	luop1235	1257	26.854607	107.226676		1 7 8 9 1 7 8	AXT_AXT	TE6_TA5	11	11.T.C 11.E.V 11.6.T 11._._ 11.T.C 11.A.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tɑ⁵⁵	0	2688 2683	t ə ⁰/² + t ɑ - ⁵⁵	i n t + i n t
3731	152	wing	BiaoMin	Biao Min	tɕi²⁴	tɕi²⁴	tɕ i ²⁴	biao1254	1257	25.82286	111.29622		2 7 8	AXT	CI2	2	2.C.C 2.I.V 2.2.T	1.6 3.0 1.0	tɕi²⁴	0	2685	tɕ i ²⁴	i n t
3733	152	wing	ZaoMin	Zao Min	dot⁴⁴	dot⁴⁴	d o t ⁴⁴	dzao1238	1257	24.612303	112.266749		1 7 1 8	AXLT	TUT5	15	15.T.C 15.U.V 15.T.c 15.5.T	1.6 3.0 1.1 1.0	dot⁴⁴	0	2683	d o t ⁴⁴	i n c t
3735	152	wing	Younuo	Younuo	kə⁰³ta⁵⁵	kə⁰³ta⁵⁵	k ə ⁰/³ + t a ⁵⁵	youn1235	1257	25.730893	110.115975		1 7 8 9 1 7 8	AXT_AXT	KE6_TA5	14	14.K.C 14.E.V 14.6.T 14._._ 14.T.C 14.A.V 14.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kə⁰/³+ta⁵⁵	0	2685 2683	k ə ⁰/³ + t a - ⁵⁵	i n t + i n t
3738	152	wing	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²ta⁴²	qə⁰²ta⁴²	q ə ⁰/² + t a ⁴²	nort2749	1257	26.231562	106.861969		1 7 8 9 1 7 8	AXT_AXT	KE6_TA3	3	3.K.C 3.E.V 3.6.T 3._._ 3.T.C 3.A.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qə⁰/²+ta⁴²	0	2685 2683	q ə ⁰/² + t a - ⁴²	i n t + i n t
3739	152	wing	WesternXiangxi	Xiangxi, West	qo³⁵tei⁴⁴	qo³⁵tei⁴⁴	q o ³⁵ + t ei ⁴⁴	west2430	1257	28.33212	109.422366		1 7 8 9 1 7 8	AXT_AXT	KU2_TE5	13	13.K.C 13.U.V 13.2.T 13._._ 13.T.C 13.E.V 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+tei⁴⁴	0	2685 2683	q o ³⁵ + t ei - ⁴⁴	i n t + i n t
3740	152	wing	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²ta³³	ʔa⁰²ta³³	ʔ a ⁰/² + t a ³³	luop1235	1257	26.63966	107.913354		1 7 8 9 1 7 8	AXT_AXT	HA6_TA4	6	6.H.C 6.A.V 6.6.T 6._._ 6.T.C 6.A.V 6.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ta³³	0	2684 2683	ʔ a ⁰/² + t a - ³³	i n t + i n t
3746	152	wing	EasternQiandong	Qiandong, East	qa³³ta³⁵	qa³³ta³⁵	q a ³³ + t a ³⁵	east2370	1257	27.78098	110.499463		1 7 8 9 1 7 8	AXT_AXT	KA4_TA2	7	7.K.C 7.A.V 7.4.T 7._._ 7.T.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+ta³⁵	0	2685 2683	q a ³³ + t a - ³⁵	i n t + i n t
3749	152	wing	Chuanqiandian	Chuanqiandian	ti³³	ti³³	t i ³³	chua1256	1257	27.51846	105.421028		1 7 8	AXT	TI4	4	4.T.C 4.I.V 4.4.T	1.6 3.0 1.0	ti³³	0	2683	t i - ³³	i n t
3744	152	wing	Bana	Bana	dla⁵⁵	dla⁵⁵	d l a ⁵⁵		1257	26.265147	110.096902		1 5 7 8	ACXT	TLA5	1	1.T.C 1.L.C 1.A.V 1.5.T	1.6 1.2 3.0 1.0	dla⁵⁵	0	2687	d l a ⁵⁵	i m n t
3745	152	wing	EasternXiangxi	Xiangxi, East	ki⁰³ten³⁵	ki⁰³ten³⁵	k i ⁰/³ + t e n ³⁵	east2371	1257	28.124036	109.890473		1 7 8 9 1 7 4 8	AXT_AXLT	KI6_TEN2	8	8.K.C 8.I.V 8.6.T 8._._ 8.T.C 8.E.V 8.N.c 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ki⁰/³+ten³⁵	0	2685 2683	k i ⁰/³ + t e n ³⁵	i n t + i n c t
3747	152	wing	WesternQiandong	Qiandong, West	qa³³ta¹¹	qa³³ta¹¹	q a ³³ + t a ¹¹		1257	26.43106	107.68758		1 7 8 9 1 7 8	AXT_AXT	KA4_TA1	12	12.K.C 12.A.V 12.4.T 12._._ 12.T.C 12.A.V 12.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+ta¹¹	0	2685 2683	q a ³³ + t a - ¹¹	i n t + i n t
3748	152	wing	EasternBahen	Baheng, East	qa⁰³te⁵³	qa⁰³te⁵³	q a ⁰/³ + t e ⁵³	pahn1237	1257	27.11733	111.02615		1 7 8 9 1 7 8	AXT_AXT	KA6_TE3	5	5.K.C 5.A.V 5.6.T 5._._ 5.T.C 5.E.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+te⁵³	0	2685 2683	q a ⁰/³ + t e - ⁵³	i n t + i n t
7955	327	wood	WesternBaheng	Baheng, West	tja³⁵	tja³⁵	t j a ³⁵	pahn1237	1803	25.74971	109.286281		1 6 7 8	ACXT	TJA2	10	10.T.C 10.J.C 10.A.V 10.2.T	1.6 1.2 3.0 1.0	tja³⁵	1	2689	t j a - ³⁵	i m n t
7956	327	wood	Numao	Numao	kuŋ¹³ntou⁴⁴	kuŋ¹³ntou⁴⁴	k u ŋ ¹³ + ⁿt ɔ ⁴⁴	numa1251	1803	25.447767	108.064732		1 7 4 8 9 1 7 8	AXLT_AXT	KYN2_TU5	9	9.K.C 9.Y.V 9.N.c 9.2.T 9._._ 9.T.C 9.U.V 9.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	kuŋ¹³+ⁿtɔ⁴⁴	0	2691 2693	k u ŋ ¹³ + ⁿt ɔ ⁴⁴	i n c t + i n t
7957	327	wood	WesternLuobuohe	Luobuohe, Western	ntoŋ³⁵	ntoŋ³⁵	ⁿt o ŋ ³⁵	luop1235	1803	26.854607	107.226676		1 7 4 8	AXLT	TUN2	11	11.T.C 11.U.V 11.N.c 11.2.T	1.6 3.0 1.1 1.0	ⁿtoŋ³⁵	1	2689	ⁿt - o ŋ ³⁵	i n c t
7959	327	wood	BiaoMin	Biao Min	djaŋ²⁴	djaŋ²⁴	d j a ŋ ²⁴	biao1254	1803	25.82286	111.29622		1 6 7 4 8	ACXLT	TJAN2	2	2.T.C 2.J.C 2.A.V 2.N.c 2.2.T	1.6 1.2 3.0 1.1 1.0	djaŋ²⁴	1	2689	d j a ŋ ²⁴	i m n c t
7961	327	wood	ZaoMin	Zao Min	djaŋ⁴²	djaŋ⁴²	d j a ŋ ⁴²	dzao1238	1803	24.612303	112.266749		1 6 7 4 8	ACXLT	TJAN3	15	15.T.C 15.J.C 15.A.V 15.N.c 15.3.T	1.6 1.2 3.0 1.1 1.0	djaŋ⁴²	1	2689	d j a ŋ ⁴²	i m n c t
7963	327	wood	Younuo	Younuo	fo⁴⁴	fo⁴⁴	f o ⁴⁴	youn1235	1803	25.730893	110.115975		3 7 8	AXT	BU5	14	14.B.C 14.U.V 14.5.T	1.6 3.0 1.0	fo⁴⁴	1	2692	f o ⁴⁴	i n t
7966	327	wood	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	pẽ²²	pẽ²²	p ẽ ²²	nort2749	1803	26.231562	106.861969		1 7 8	AXT	PE1	3	3.P.C 3.E.V 3.1.T	1.6 3.0 1.0	pẽ²²	0	2692	p ẽ ²²	i n t
7967	327	wood	WesternXiangxi	Xiangxi, West	pɑ⁴⁴toŋ³¹ntu⁵³	pɑ⁴⁴toŋ³¹ntu⁵³	p ɑ ⁴⁴ + t o ŋ ³¹ + ⁿt u ⁵³	west2430	1803	28.33212	109.422366		1 7 8 9 1 7 4 8 9 1 7 8	AXT_AXLT_AXT	PA5_TUN3_TY3	13	13.P.C 13.A.V 13.5.T 13._._ 13.T.C 13.U.V 13.N.c 13.3.T 13._._ 13.T.C 13.Y.V 13.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pɑ⁴⁴+toŋ³¹+ⁿtu⁵³	0	2692 2689 2693	p ɑ ⁴⁴ + t - o ŋ ³¹ + ⁿt u ⁵³	i n t + i n c t + i n t
