ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	PARTIAL_COGNATE_SETS
7545	310	pillow	WesternBaheng	Baheng, West	ʔa⁰³ȵ̥aŋ⁵⁵ti³¹	ʔa⁰³ȵ̥aŋ⁵⁵ti³¹	ʔ a ⁰/³ + ȵ̥ a ŋ ⁵⁵ + t i ³¹	pahn1237	1044	25.74971	109.286281		1 7 8 9 4 7 4 8 9 1 7 8	AXT_AXLT_AXT	HA6_NAN5_TI3	10	10.H.C 10.A.V 10.6.T 10._._ 10.N.C 10.A.V 10.N.c 10.5.T 10._._ 10.T.C 10.I.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+ȵ̥aŋ⁵⁵+ti³¹	0	4537 4540 4539
7546	310	pillow	Numao	Numao	ȵe⁵³ȵtɕou⁴⁴	ȵe⁵³ȵtɕou⁴⁴	ȵ e ⁵³ + ⁿtɕ ɔ ⁴⁴	numa1251	1044	25.447767	108.064732		4 7 8 9 2 7 8	AXT_AXT	NE3_CU5	9	9.N.C 9.E.V 9.3.T 9._._ 9.C.C 9.U.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ȵe⁵³+ⁿtɕɔ⁴⁴	0	4544 4541
7547	310	pillow	WesternLuobuohe	Luobuohe, Western	ʔə⁰²χo³¹ȵdʑoŋ³⁵	ʔə⁰²χo³¹ȵdʑoŋ³⁵	ʔ ə ⁰/² + χ o ³¹ + ⁿdʑ o ŋ ³⁵	luop1235	1044	26.854607	107.226676		1 7 8 9 3 7 8 9 2 7 4 8	AXT_AXT_AXLT	HE6_GU3_CUN2	11	11.H.C 11.E.V 11.6.T 11._._ 11.G.C 11.U.V 11.3.T 11._._ 11.C.C 11.U.V 11.N.c 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+χo³¹+ⁿdʑoŋ³⁵	0	4537 4545 4541
7550	310	pillow	BiaoMin	Biao Min	tʰjəu²⁴tjəu⁴²pli³³	tʰjəu²⁴tjəu⁴²pli³³	tʰ j əu ²⁴ + t j əu ⁴² + p l i ³³	biao1254	1044	25.82286	111.29622		1 6 7 8 9 1 6 7 8 9 1 5 7 8	ACXT_ACXT_ACXT	TJE2_TJE3_PLI4	2	2.T.C 2.J.C 2.E.V 2.2.T 2._._ 2.T.C 2.J.C 2.E.V 2.3.T 2._._ 2.P.C 2.L.C 2.I.V 2.4.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tʰjəu²⁴+tjəu⁴²+pli³³	0	4547 4539 4542
7552	310	pillow	ZaoMin	Zao Min	pei²⁴tu⁵³	pei²⁴tu⁵³	p ei ²⁴ + t u ⁵³	dzao1238	1044	24.612303	112.266749		1 7 8 9 1 7 8	AXT_AXT	PE2_TY3	15	15.P.C 15.E.V 15.2.T 15._._ 15.T.C 15.Y.V 15.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pei²⁴+tu⁵³	0	4546 4539
7554	310	pillow	Younuo	Younuo	kə⁰³paŋ⁴⁴	kə⁰³paŋ⁴⁴	k ə ⁰/³ + p a ŋ ⁴⁴	youn1235	1044	25.730893	110.115975		1 7 8 9 1 7 4 8	AXT_AXLT	KE6_PAN5	14	14.K.C 14.E.V 14.6.T 14._._ 14.P.C 14.A.V 14.N.c 14.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	kə⁰/³+paŋ⁴⁴	0	4536 4549
7557	310	pillow	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ho¹³ȵtɕõ⁴²lã¹³	ho¹³ȵtɕõ⁴²lã¹³	h o ¹³ + ⁿtɕ õ ⁴² + l ã ¹³	nort2749	1044	26.231562	106.861969		3 7 8 9 2 7 8 9 5 7 8	AXT_AXT_AXT	HU2_CU3_LA2	3	3.H.C 3.U.V 3.2.T 3._._ 3.C.C 3.U.V 3.3.T 3._._ 3.L.C 3.A.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ho¹³+ⁿtɕõ⁴²+lã¹³	0	4537 4541 4548
7558	310	pillow	WesternXiangxi	Xiangxi, West	pji⁴⁴kɯ³⁵ȵtɕɯ⁵³	pji⁴⁴kɯ³⁵ȵtɕɯ⁵³	p j i ⁴⁴ + k ɯ ³⁵ + ⁿtɕ ɯ ⁵³	west2430	1044	28.33212	109.422366		1 6 7 8 9 1 7 8 9 2 7 8	ACXT_AXT_AXT	PJI5_KI2_CI3	13	13.P.C 13.J.C 13.I.V 13.5.T 13._._ 13.K.C 13.I.V 13.2.T 13._._ 13.C.C 13.I.V 13.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	pji⁴⁴+kɯ³⁵+ⁿtɕɯ⁵³	0	4546 4536 4541
7559	310	pillow	EasternLuobuohe	Luobuohe, Eastern	χu⁵⁵ȵdʑuŋ²⁴	χu⁵⁵ȵdʑuŋ²⁴	χ u ⁵⁵ + ⁿdʑ u ŋ ²⁴	luop1235	1044	26.63966	107.913354		3 7 8 9 2 7 4 8	AXT_AXLT	GY5_CYN2	6	6.G.C 6.Y.V 6.5.T 6._._ 6.C.C 6.Y.V 6.N.c 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	χu⁵⁵+ⁿdʑuŋ²⁴	0	4545 4541
7563	310	pillow	Bana	Bana	fo⁴⁴tɬjuŋ¹³	fo⁴⁴tɬjuŋ¹³	f o ⁴⁴ + tɬ j u ŋ ¹³		1044	26.265147	110.096902		3 7 8 9 1 6 7 4 8	AXT_ACXLT	BU5_TJYN2	1	1.B.C 1.U.V 1.5.T 1._._ 1.T.C 1.J.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	fo⁴⁴+tɬjuŋ¹³	0	4543 4541
7564	310	pillow	EasternXiangxi	Xiangxi, East	tsen⁵⁵dəɯ³¹	tsen⁵⁵dəɯ³¹	ts e n ⁵⁵ + d əɯ ³¹	east2371	1044	28.124036	109.890473		2 7 4 8 9 1 7 8	AXLT_AXT	CEN5_TE3	8	8.C.C 8.E.V 8.N.c 8.5.T 8._._ 8.T.C 8.E.V 8.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tsen⁵⁵+dəɯ³¹	0	4541 4539
7565	310	pillow	EasternQiandong	Qiandong, East	ho³³njaŋ²⁴	ho³³njaŋ²⁴	h o ³³ + nʲ a ŋ ²⁴	east2370	1044	27.78098	110.499463		3 7 8 9 4 7 4 8	AXT_AXLT	HU4_NAN2	7	7.H.C 7.U.V 7.4.T 7._._ 7.N.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ho³³+nʲaŋ²⁴	0	4537 4540
7566	310	pillow	WesternQiandong	Qiandong, West	hɔ¹³tɕʰo³³	hɔ¹³tɕʰo³³	h ɔ ¹³ + tɕʰ o ³³		1044	26.43106	107.68758		3 7 8 9 2 7 8	AXT_AXT	HU2_CU4	12	12.H.C 12.U.V 12.2.T 12._._ 12.C.C 12.U.V 12.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	hɔ¹³+tɕʰo³³	0	4537 4541
7567	310	pillow	EasternBahen	Baheng, East	ȵtɕaŋ¹¹tsi³¹³	ȵtɕaŋ¹¹tsi³¹³	ⁿtɕ a ŋ ¹¹ + ts i ³¹³	pahn1237	1044	27.11733	111.02615		2 7 4 8 9 2 7 8	AXLT_AXT	CAN1_CI6	5	5.C.C 5.A.V 5.N.c 5.1.T 5._._ 5.C.C 5.I.V 5.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ⁿtɕaŋ¹¹+tsi³¹³	0	4538 4541
7568	310	pillow	Chuanqiandian	Chuanqiandian	hou⁵⁵ȵtɕoŋ⁴⁴	hou⁵⁵ȵtɕoŋ⁴⁴	h ɔ ⁵⁵ + ⁿtɕ o ŋ ⁴⁴	chua1256	1044	27.51846	105.421028		3 7 8 9 2 7 4 8	AXT_AXLT	HU5_CUN5	4	4.H.C 4.U.V 4.5.T 4._._ 4.C.C 4.U.V 4.N.c 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	hɔ⁵⁵+ⁿtɕoŋ⁴⁴	0	4537 4541
5123	210	pine	WesternBaheng	Baheng, West	tja³⁵soŋ³⁵	tja³⁵soŋ³⁵	t j a ³⁵ + s o ŋ ³⁵	pahn1237	1740	25.74971	109.286281		1 6 7 8 9 3 7 4 8	ACXT_AXLT	TJA2_SUN2	10	10.T.C 10.J.C 10.A.V 10.2.T 10._._ 10.S.C 10.U.V 10.N.c 10.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tja³⁵+soŋ³⁵	0	4555 4554
5124	210	pine	Numao	Numao	ntou⁴⁴le³¹su³³	ntou⁴⁴le³¹su³³	ⁿt ɔ ⁴⁴ + l e ³¹ + s u ³³	numa1251	1740	25.447767	108.064732		1 7 8 9 5 7 8 9 3 7 8	AXT_AXT_AXT	TU5_LE3_SY4	9	9.T.C 9.U.V 9.5.T 9._._ 9.L.C 9.E.V 9.3.T 9._._ 9.S.C 9.Y.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿtɔ⁴⁴+le³¹+su³³	0	4550 4557 4553
5125	210	pine	WesternLuobuohe	Luobuohe, Western	ʔə⁰²tsoŋ³¹pji³⁵	ʔə⁰²tsoŋ³¹pji³⁵	ʔ ə ⁰/² + ts o ŋ ³¹ + p j i ³⁵	luop1235	1740	26.854607	107.226676		1 7 8 9 2 7 4 8 9 1 6 7 8	AXT_AXLT_ACXT	HE6_CUN3_PJI2	11	11.H.C 11.E.V 11.6.T 11._._ 11.C.C 11.U.V 11.N.c 11.3.T 11._._ 11.P.C 11.J.C 11.I.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	ʔə⁰/²+tsoŋ³¹+pji³⁵	0	4558 4554 4556
5128	210	pine	BiaoMin	Biao Min	tsɔŋ³¹m̥ɔ²¹djaŋ²⁴	tsɔŋ³¹m̥ɔ²¹djaŋ²⁴	ts ɔ ŋ ³¹ + m̥ ɔ ²¹ + d j a ŋ ²⁴	biao1254	1740	25.82286	111.29622		2 7 4 8 9 4 7 8 9 1 6 7 4 8	AXLT_AXT_ACXLT	CUN3_MU3_TJAN2	2	2.C.C 2.U.V 2.N.c 2.3.T 2._._ 2.M.C 2.U.V 2.3.T 2._._ 2.T.C 2.J.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	tsɔŋ³¹+m̥ɔ²¹+djaŋ²⁴	0	4554 4551 4555
5130	210	pine	ZaoMin	Zao Min	huŋ⁵³djaŋ⁴²	huŋ⁵³djaŋ⁴²	h u ŋ ⁵³ + d j a ŋ ⁴²	dzao1238	1740	24.612303	112.266749		3 7 4 8 9 1 6 7 4 8	AXLT_ACXLT	HYN3_TJAN3	15	15.H.C 15.Y.V 15.N.c 15.3.T 15._._ 15.T.C 15.J.C 15.A.V 15.N.c 15.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0	huŋ⁵³+djaŋ⁴²	0	4554 4555
5132	210	pine	Younuo	Younuo	tʰaŋ³³sui²¹	tʰaŋ³³sui²¹	tʰ a ŋ ³³ + s ui ²¹	youn1235	1740	25.730893	110.115975		1 7 4 8 9 3 7 8	AXLT_AXT	TAN4_SY3	14	14.T.C 14.A.V 14.N.c 14.4.T 14._._ 14.S.C 14.Y.V 14.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tʰaŋ³³+sui²¹	0	4555 4552
5135	210	pine	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sʰu²⁴mã²²	sʰu²⁴mã²²	sʰ u ²⁴ + m ã ²²	nort2749	1740	26.231562	106.861969		3 7 8 9 4 7 8	AXT_AXT	SY2_MA1	3	3.S.C 3.Y.V 3.2.T 3._._ 3.M.C 3.A.V 3.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sʰu²⁴+mã²²	0	4553 4551
5136	210	pine	WesternXiangxi	Xiangxi, West	ntu⁵³ɕɯ³⁵	ntu⁵³ɕɯ³⁵	ⁿt u ⁵³ + ɕ ɯ ³⁵	west2430	1740	28.33212	109.422366		1 7 8 9 3 7 8	AXT_AXT	TY3_SI2	13	13.T.C 13.Y.V 13.3.T 13._._ 13.S.C 13.I.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿtu⁵³+ɕɯ³⁵	0	4550 4553
5137	210	pine	EasternLuobuohe	Luobuohe, Eastern	ntuŋ²⁴ʔa⁰²tsʰuŋ²⁴pzi²⁴	ntuŋ²⁴ʔa⁰²tsʰuŋ²⁴pzi²⁴	ⁿt u ŋ ²⁴ + ʔ a ⁰/² + tsʰ u ŋ ²⁴ + p z i ²⁴	luop1235	1740	26.63966	107.913354		1 7 4 8 9 1 7 8 9 2 7 4 8 9 1 3 7 8	AXLT_AXT_AXLT_ACXT	TYN2_HA6_CYN2_PSI2	6	6.T.C 6.Y.V 6.N.c 6.2.T 6._._ 6.H.C 6.A.V 6.6.T 6._._ 6.C.C 6.Y.V 6.N.c 6.2.T 6._._ 6.P.C 6.S.C 6.I.V 6.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	ⁿtuŋ²⁴+ʔa⁰/²+tsʰuŋ²⁴+pzi²⁴	0	4555 4558 4554 4556
5140	210	pine	Bana	Bana	fa¹³ko¹³	fa¹³ko¹³	f a ¹³ + k o ¹³		1740	26.265147	110.096902		3 7 8 9 1 7 8	AXT_AXT	BA2_KU2	1	1.B.C 1.A.V 1.2.T 1._._ 1.K.C 1.U.V 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	fa¹³+ko¹³	0	4560 4559
5141	210	pine	EasternXiangxi	Xiangxi, East	dʑuŋ¹³mu³¹	dʑuŋ¹³mu³¹	dʑ u ŋ ¹³ + m u ³¹	east2371	1740	28.124036	109.890473		2 7 4 8 9 4 7 8	AXLT_AXT	CYN2_MY3	8	8.C.C 8.Y.V 8.N.c 8.2.T 8._._ 8.M.C 8.Y.V 8.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	dʑuŋ¹³+mu³¹	0	4554 4551
5142	210	pine	EasternQiandong	Qiandong, East	teu⁴⁴tseŋ²²ɕy⁵³	teu⁴⁴tseŋ²²ɕy⁵³	t eu ⁴⁴ + ts e ŋ ²² + ɕ y ⁵³	east2370	1740	27.78098	110.499463		1 7 8 9 2 7 4 8 9 3 7 8	AXT_AXLT_AXT	TE5_CEN1_SY3	7	7.T.C 7.E.V 7.5.T 7._._ 7.C.C 7.E.V 7.N.c 7.1.T 7._._ 7.S.C 7.Y.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	teu⁴⁴+tseŋ²²+ɕy⁵³	0	4550 4554 4552
5143	210	pine	WesternQiandong	Qiandong, West	teu³³sʰɔ⁴⁴mjaŋ⁵⁵	teu³³sʰɔ⁴⁴mjaŋ⁵⁵	t eu ³³ + sʰ ɔ ⁴⁴ + m j a ŋ ⁵⁵		1740	26.43106	107.68758		1 7 8 9 3 7 8 9 4 6 7 4 8	AXT_AXT_ACXLT	TE4_SU5_MJAN5	12	12.T.C 12.E.V 12.4.T 12._._ 12.S.C 12.U.V 12.5.T 12._._ 12.M.C 12.J.C 12.A.V 12.N.c 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	teu³³+sʰɔ⁴⁴+mjaŋ⁵⁵	0	4550 4553 4555
5144	210	pine	EasternBahen	Baheng, East	tsa³⁵ɕuŋ³⁵	tsa³⁵ɕuŋ³⁵	ts a ³⁵ + ɕ u ŋ ³⁵	pahn1237	1740	27.11733	111.02615		2 7 8 9 3 7 4 8	AXT_AXLT	CA2_SYN2	5	5.C.C 5.A.V 5.2.T 5._._ 5.S.C 5.Y.V 5.N.c 5.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tsa³⁵+ɕuŋ³⁵	0	4553 4554
5145	210	pine	Chuanqiandian	Chuanqiandian	ntoŋ⁴⁴tʰo⁵⁵	ntoŋ⁴⁴tʰo⁵⁵	ⁿt o ŋ ⁴⁴ + tʰ o ⁵⁵	chua1256	1740	27.51846	105.421028		1 7 4 8 9 1 7 8	AXLT_AXT	TUN5_TU5	4	4.T.C 4.U.V 4.N.c 4.5.T 4._._ 4.T.C 4.U.V 4.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ⁿtoŋ⁴⁴+tʰo⁵⁵	0	4555 4550
8332	343	plane	WesternBaheng	Baheng, West	ʔa⁰³pʰaŋ⁵⁵	ʔa⁰³pʰaŋ⁵⁵	ʔ a ⁰/³ + pʰ a ŋ ⁵⁵	pahn1237	3408	25.74971	109.286281		1 7 8 9 1 7 4 8	AXT_AXLT	HA6_PAN5	10	10.H.C 10.A.V 10.6.T 10._._ 10.P.C 10.A.V 10.N.c 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔa⁰/³+pʰaŋ⁵⁵	0	4566 4565
8333	343	plane	Numao	Numao	pau⁵³	pau⁵³	p au ⁵³	numa1251	3408	25.447767	108.064732		1 7 8	AXT	PA3	9	9.P.C 9.A.V 9.3.T	1.6 3.0 1.0	pau⁵³	0	4565
8334	343	plane	WesternLuobuohe	Luobuohe, Western	tʰui⁵⁵pɑu³⁵	tʰui⁵⁵pɑu³⁵	tʰ ui ⁵⁵ + p ɑu ³⁵	luop1235	3408	26.854607	107.226676		1 7 8 9 1 7 8	AXT_AXT	TY5_PA2	11	11.T.C 11.Y.V 11.5.T 11._._ 11.P.C 11.A.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰui⁵⁵+pɑu³⁵	0	4562 4565
8337	343	plane	BiaoMin	Biao Min	tʰui³³pau⁴²	tʰui³³pau⁴²	tʰ ui ³³ + p au ⁴²	biao1254	3408	25.82286	111.29622		1 7 8 9 1 7 8	AXT_AXT	TY4_PA3	2	2.T.C 2.Y.V 2.4.T 2._._ 2.P.C 2.A.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰui³³+pau⁴²	0	4562 4565
8340	343	plane	Younuo	Younuo	po²¹	po²¹	p o ²¹	youn1235	3408	25.730893	110.115975		1 7 8	AXT	PU3	14	14.P.C 14.U.V 14.3.T	1.6 3.0 1.0	po²¹	0	4565
8343	343	plane	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tʰi²⁴pʰo⁴²	tʰi²⁴pʰo⁴²	tʰ i ²⁴ + pʰ o ⁴²	nort2749	3408	26.231562	106.861969		1 7 8 9 1 7 8	AXT_AXT	TI2_PU3	3	3.T.C 3.I.V 3.2.T 3._._ 3.P.C 3.U.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰi²⁴+pʰo⁴²	0	4562 4565
8344	343	plane	WesternXiangxi	Xiangxi, West	tʰei⁴⁴pɔ³⁵	tʰei⁴⁴pɔ³⁵	tʰ ei ⁴⁴ + p ɔ ³⁵	west2430	3408	28.33212	109.422366		1 7 8 9 1 7 8	AXT_AXT	TE5_PU2	13	13.T.C 13.E.V 13.5.T 13._._ 13.P.C 13.U.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰei⁴⁴+pɔ³⁵	0	4562 4565
8345	343	plane	EasternLuobuohe	Luobuohe, Eastern	tʰei³³po²⁴	tʰei³³po²⁴	tʰ ei ³³ + p o ²⁴	luop1235	3408	26.63966	107.913354		1 7 8 9 1 7 8	AXT_AXT	TE4_PU2	6	6.T.C 6.E.V 6.4.T 6._._ 6.P.C 6.U.V 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰei³³+po²⁴	0	4562 4565
8349	343	plane	Bana	Bana	la⁰⁴tʰei¹³	la⁰⁴tʰei¹³	l a ⁰/⁴ + tʰ ei ¹³		3408	26.265147	110.096902		5 7 8 9 1 7 8	AXT_AXT	LA6_TE2	1	1.L.C 1.A.V 1.6.T 1._._ 1.T.C 1.E.V 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁰/⁴+tʰei¹³	0	4563 4562
8350	343	plane	EasternXiangxi	Xiangxi, East	pəɯ³³tsɿ³³	pəɯ³³tsɿ³³	p əɯ ³³ + ts ɿ ³³	east2371	3408	28.124036	109.890473		1 7 8 9 2 7 8	AXT_AXT	PE4_CI4	8	8.P.C 8.E.V 8.4.T 8._._ 8.C.C 8.I.V 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pəɯ³³+tsɿ³³	0	4565 4567
8351	343	plane	EasternQiandong	Qiandong, East	tʰue²⁴pau⁵³	tʰue²⁴pau⁵³	tʰ u/w e ²⁴ + p au ⁵³	east2370	3408	27.78098	110.499463		1 6 7 8 9 1 7 8	ACXT_AXT	TWE2_PA3	7	7.T.C 7.W.C 7.E.V 7.2.T 7._._ 7.P.C 7.A.V 7.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	tʰu/we²⁴+pau⁵³	0	4562 4565
8352	343	plane	WesternQiandong	Qiandong, West	tʰue⁴⁴po²²	tʰue⁴⁴po²²	tʰ u/w e ⁴⁴ + p o ²²		3408	26.43106	107.68758		1 6 7 8 9 1 7 8	ACXT_AXT	TWE5_PU1	12	12.T.C 12.W.C 12.E.V 12.5.T 12._._ 12.P.C 12.U.V 12.1.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	tʰu/we⁴⁴+po²²	0	4562 4565
8353	343	plane	EasternBahen	Baheng, East	pʰaŋ³¹fu⁵⁵	pʰaŋ³¹fu⁵⁵	pʰ a ŋ ³¹ + f u ⁵⁵	pahn1237	3408	27.11733	111.02615		1 7 4 8 9 3 7 8	AXLT_AXT	PAN3_BY5	5	5.P.C 5.A.V 5.N.c 5.3.T 5._._ 5.B.C 5.Y.V 5.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pʰaŋ³¹+fu⁵⁵	0	4565 4564
8354	343	plane	Chuanqiandian	Chuanqiandian	tʰui⁴³pau²⁴	tʰui⁴³pau²⁴	tʰ ui ⁴³ + p au ²⁴	chua1256	3408	27.51846	105.421028		1 7 8 9 1 7 8	AXT_AXT	TY3_PA2	4	4.T.C 4.Y.V 4.3.T 4._._ 4.P.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰui⁴³+pau²⁴	0	4562 4565
20753	854	plant (trees)	WesternBaheng	Baheng, West	ȵeu⁵³	ȵeu⁵³	ȵ eu ⁵³	pahn1237	1486	25.74971	109.286281		4 7 8	AXT	NE3	10	10.N.C 10.E.V 10.3.T	1.6 3.0 1.0	ȵeu⁵³	0	4569
20754	854	plant (trees)	Numao	Numao	tɕi⁵³	tɕi⁵³	tɕ i ⁵³	numa1251	1486	25.447767	108.064732		2 7 8	AXT	CI3	9	9.C.C 9.I.V 9.3.T	1.6 3.0 1.0	tɕi⁵³	0	4568
20755	854	plant (trees)	WesternLuobuohe	Luobuohe, Western	ʑe⁵⁵	ʑe⁵⁵	ʑ e ⁵⁵	luop1235	1486	26.854607	107.226676		3 7 8	AXT	SE5	11	11.S.C 11.E.V 11.5.T	1.6 3.0 1.0	ʑe⁵⁵	0	4570
20758	854	plant (trees)	BiaoMin	Biao Min	tsɛ³³	tsɛ³³	ts ɛ ³³	biao1254	1486	25.82286	111.29622		2 7 8	AXT	CE4	2	2.C.C 2.E.V 2.4.T	1.6 3.0 1.0	tsɛ³³	0	4568
20760	854	plant (trees)	ZaoMin	Zao Min	tsuŋ⁴²; lui⁵³	tsuŋ⁴²	ts u ŋ ⁴²	dzao1238	1486	24.612303	112.266749		2 7 4 8	AXLT	CYN3	15	15.C.C 15.Y.V 15.N.c 15.3.T	1.6 3.0 1.1 1.0	tsuŋ⁴²	0	4568
20762	854	plant (trees)	Younuo	Younuo	ti³²	ti³²	t i ³²	youn1235	1486	25.730893	110.115975		1 7 8	AXT	TI3	14	14.T.C 14.I.V 14.3.T	1.6 3.0 1.0	ti³²	0	4568
20765	854	plant (trees)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕi³¹	tɕi³¹	tɕ i ³¹	nort2749	1486	26.231562	106.861969		2 7 8	AXT	CI3	3	3.C.C 3.I.V 3.3.T	1.6 3.0 1.0	tɕi³¹	0	4568
20766	854	plant (trees)	WesternXiangxi	Xiangxi, West	ȵtɕu⁴⁴	ȵtɕu⁴⁴	ⁿtɕ u ⁴⁴	west2430	1486	28.33212	109.422366		2 7 8	AXT	CY5	13	13.C.C 13.Y.V 13.5.T	1.6 3.0 1.0	ⁿtɕu⁴⁴	0	4568
20767	854	plant (trees)	EasternLuobuohe	Luobuohe, Eastern	ʑi⁵⁵	ʑi⁵⁵	ʑ i ⁵⁵	luop1235	1486	26.63966	107.913354		3 7 8	AXT	SI5	6	6.S.C 6.I.V 6.5.T	1.6 3.0 1.0	ʑi⁵⁵	0	4570
20771	854	plant (trees)	Bana	Bana	tɕi³¹	tɕi³¹	tɕ i ³¹		1486	26.265147	110.096902		2 7 8	AXT	CI3	1	1.C.C 1.I.V 1.3.T	1.6 3.0 1.0	tɕi³¹	0	4568
20772	854	plant (trees)	EasternXiangxi	Xiangxi, East	za¹³	za¹³	z a ¹³	east2371	1486	28.124036	109.890473		3 7 8	AXT	SA2	8	8.S.C 8.A.V 8.2.T	1.6 3.0 1.0	za¹³	0	4570
20773	854	plant (trees)	EasternQiandong	Qiandong, East	tɕin²¹²	tɕin²¹²	tɕ i n ²¹²	east2370	1486	27.78098	110.499463		2 7 4 8	AXLT	CIN6	7	7.C.C 7.I.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	tɕin²¹²	0	4568
20774	854	plant (trees)	WesternQiandong	Qiandong, West	tɕi²¹	tɕi²¹	tɕ i ²¹		1486	26.43106	107.68758		2 7 8	AXT	CI3	12	12.C.C 12.I.V 12.3.T	1.6 3.0 1.0	tɕi²¹	0	4568
20775	854	plant (trees)	EasternBahen	Baheng, East	ȵtɕu⁵³	ȵtɕu⁵³	ⁿtɕ u ⁵³	pahn1237	1486	27.11733	111.02615		2 7 8	AXT	CY3	5	5.C.C 5.Y.V 5.3.T	1.6 3.0 1.0	ⁿtɕu⁵³	0	4568
20776	854	plant (trees)	Chuanqiandian	Chuanqiandian	tɕau¹³	tɕau¹³	tɕ au ¹³	chua1256	1486	27.51846	105.421028		2 7 8	AXT	CA2	4	4.C.C 4.A.V 4.2.T	1.6 3.0 1.0	tɕau¹³	0	4568
21085	868	plant (vegetables)	WesternBaheng	Baheng, West	tɕu⁴⁴	tɕu⁴⁴	tɕ u ⁴⁴	pahn1237	2064	25.74971	109.286281		2 7 8	AXT	CY5	10	10.C.C 10.Y.V 10.5.T	1.6 3.0 1.0	tɕu⁴⁴	0	4573
