ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	CROSSIDS	PATTERNS
2247	qiandongeast-Chen-2013-888-92-1		qiandongeast	Chen-2013-888-92	ha⁵³pa²²	ha⁵³pa²²	h a ⁵³ + p a ²²		Chen2013			下巴	1510	CHIN	Qiandong, East	east2370					qiandongeast	下巴	ha⁵³+pa²²	3 7 8 9 1 7 8	AXT_AXT	HA3_PA1	9	9.H.C 9.A.V 9.3.T 9._._ 9.P.C 9.A.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	27 26	i n t + i n t	h a ⁵³ + p a ²²	17 26	198-1/ʔ 362-2/a 153-4/⁰ + 0/n 0/n 0/n
11604	luobuoheeastern-Chen-2013-888-479-1		luobuoheeastern	Chen-2013-888-479	tə⁰²qʰaŋ⁵⁵	tə⁰²qʰaŋ⁵⁵	t ə ²/⁰ + qʰ a ŋ ⁵⁵		Chen2013			下边	1485	BELOW OR UNDER	Luobuohe, Eastern	luop1235					luobuoheeastern	下边	tə²/⁰+qʰaŋ⁵⁵	1 7 8 9 1 7 4 8	AXT_AXLT	TE6_KAN5	7	7.T.C 7.E.V 7.6.T 7._._ 7.K.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	35 40	i n t + i n c t	t ə ²/⁰ + qʰ a ŋ ⁵⁵	35 40	0/n 0/n 0/n + 0/n 0/n 0/n 0/n
11605	luobuohewestern-Chen-2013-888-479-1		luobuohewestern	Chen-2013-888-479	χə⁵⁵ti³¹	χə⁵⁵ti³¹	χ ə ⁵⁵ + t i ³¹		Chen2013			下边	1485	BELOW OR UNDER	Luobuohe, Western	luop1235					luobuohewestern	下边	χə⁵⁵+ti³¹	3 7 8 9 1 7 8	AXT_AXT	GE5_TI3	8	8.G.C 8.E.V 8.5.T 8._._ 8.T.C 8.I.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	33 30	i n t + i n t	χ ə ⁵⁵ + t i ³¹	33 30	188-1/kʰ 197-2/o 134-2/³¹ + 152-3/tʰ 481-3/- 228-2/Ø
11606	chuanqiandian-Chen-2013-888-479-1		chuanqiandian	Chen-2013-888-479	tɕe³¹	tɕe³¹	tɕ e ³¹		Chen2013			下边	1485	BELOW OR UNDER	Chuanqiandian	chua1256					chuanqiandian	下边	tɕe³¹	2 7 8	AXT	CE3	3	3.C.C 3.E.V 3.3.T	1.6 3.0 1.0	0	29	i n t	tɕ e ³¹	29	0/n 0/n 0/n
11607	chuanqiandiancentralguizhou-Chen-2013-888-479-1		chuanqiandiancentralguizhou	Chen-2013-888-479	kɛ¹³to²²	kɛ¹³to²²	k ɛ ¹³ + t o ²²		Chen2013			下边	1485	BELOW OR UNDER	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	下边	kɛ¹³+to²²	1 7 8 9 1 7 8	AXT_AXT	KE2_TU1	4	4.K.C 4.E.V 4.2.T 4._._ 4.T.C 4.U.V 4.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	37 30	i n t + i n t	k ɛ ¹³ + t o ²²	37 30	0/n 0/n 0/n + 152-3/tʰ 481-3/- 228-2/Ø
11608	chuanqiandiansouthernguizhou-Chen-2013-888-479-1		chuanqiandiansouthernguizhou	Chen-2013-888-479	ha⁴⁴to¹³	ha⁴⁴to¹³	h a ⁴⁴ + t o ¹³		Chen2013			下边	1485	BELOW OR UNDER	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	下边	ha⁴⁴+to¹³	3 7 8 9 1 7 8	AXT_AXT	HA5_TU2	6	6.H.C 6.A.V 6.5.T 6._._ 6.T.C 6.U.V 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	41 30	i n t + i n t	h a ⁴⁴ + t o ¹³	41 30	0/n 0/n 0/n + 152-3/tʰ 481-3/- 228-2/Ø
11609	chuanqiandiannortheastyunnan-Chen-2013-888-479-1		chuanqiandiannortheastyunnan	Chen-2013-888-479	pi⁵⁵dau⁵³	pi⁵⁵dau⁵³	p i ⁵⁵ + d au ⁵³		Chen2013			下边	1485	BELOW OR UNDER	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	下边	pi⁵⁵+dau⁵³	1 7 8 9 1 7 8	AXT_AXT	PI5_TA3	5	5.P.C 5.I.V 5.5.T 5._._ 5.T.C 5.A.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	38 30	i n t + i n t	p i ⁵⁵ + d au ⁵³	38 30	0/n 0/n 0/n + 152-3/tʰ 481-3/- 228-2/Ø
11613	qiandongeast-Chen-2013-888-479-1		qiandongeast	Chen-2013-888-479	qɛ²⁴tɕi³³	qɛ²⁴tɕi³³	q ɛ ²⁴ + tɕ i ³³		Chen2013			下边	1485	BELOW OR UNDER	Qiandong, East	east2370					qiandongeast	下边	qɛ²⁴+tɕi³³	1 7 8 9 2 7 8	AXT_AXT	KE2_CI4	9	9.K.C 9.E.V 9.2.T 9._._ 9.C.C 9.I.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	37 36	i n t + i n t	q ɛ ²⁴ + tɕ i ³³	37 36	0/n 0/n 0/n + 0/n 0/n 0/n
11615	qiandongwest-Chen-2013-888-479-1		qiandongwest	Chen-2013-888-479	xʰæ̃⁴⁴ɬæ̃⁵⁵	xʰæ̃⁴⁴ɬæ̃⁵⁵	xʰ æ̃ ⁴⁴ + ɬ æ̃ ⁵⁵		Chen2013			下边	1485	BELOW OR UNDER	Qiandong, West						qiandongwest	下边	xʰæ̃⁴⁴+ɬæ̃⁵⁵	3 7 8 9 5 7 8	AXT_AXT	GE5_LE5	10	10.G.C 10.E.V 10.5.T 10._._ 10.L.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	33 31	i n t + i n t	xʰ æ̃ ⁴⁴ + ɬ æ̃ ⁵⁵	33 31	188-1/kʰ 197-2/o 134-2/³¹ + 0/n 0/n 0/n
11617	bahengeast-Chen-2013-888-479-1		bahengeast	Chen-2013-888-479	kwa⁵⁵le³³	kwa⁵⁵le³³	k w a ⁵⁵ + l e ³³		Chen2013			下边	1485	BELOW OR UNDER	Baheng, East	pahn1237					bahengeast	下边	kwa⁵⁵+le³³	1 6 7 8 9 5 7 8	ACXT_AXT	KWA5_LE4	1	1.K.C 1.W.C 1.A.V 1.5.T 1._._ 1.L.C 1.E.V 1.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	32 31	i m n t + i n t	k w a ⁵⁵ + l e ³³	32 31	0/n 0/n 0/n 0/n + 0/n 0/n 0/n
11849	luobuoheeastern-Chen-2013-888-489-1		luobuoheeastern	Chen-2013-888-489	tə⁰²si³¹ȵa²⁴ji³³	tə⁰²si³¹ȵa²⁴ji³³	t ə ²/⁰ + s i ³¹ + ȵ a ²⁴ + j i ³³		Chen2013			中午	12	MIDDAY	Luobuohe, Eastern	luop1235					luobuoheeastern	中午	tə²/⁰+si³¹+ȵa²⁴+ji³³	1 7 8 9 3 7 8 9 4 7 8 9 6 7 8	AXT_AXT_AXT_AXT	TE6_SI3_NA2_JI4	7	7.T.C 7.E.V 7.6.T 7._._ 7.S.C 7.I.V 7.3.T 7._._ 7.N.C 7.A.V 7.2.T 7._._ 7.J.C 7.I.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	44 43 42 48	i n t + i n t + i n t + i n t	t ə ²/⁰ + s i - ³¹ + ȵ a - ²⁴ + j i ³³	44 43 42 48	0/n 0/n 0/n + 147-6/ɕ 44-3/Ø 195-12/- 381-3/⁵⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵ + 0/n 0/n 0/n
11850	luobuohewestern-Chen-2013-888-489-1		luobuohewestern	Chen-2013-888-489	ɳʈoŋ³¹n̥ɑ³¹	ɳʈoŋ³¹n̥ɑ³¹	ⁿʈ o ŋ ³¹ + n̥ ɑ ³¹		Chen2013			中午	12	MIDDAY	Luobuohe, Western	luop1235					luobuohewestern	中午	ⁿʈoŋ³¹+n̥ɑ³¹	1 7 4 8 9 4 7 8	AXLT_AXT	TUN3_NA3	8	8.T.C 8.U.V 8.N.c 8.3.T 8._._ 8.N.C 8.A.V 8.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	45 42	i n c t + i n t	ⁿʈ - o ŋ ³¹ + n̥ ɑ - ³¹	45 42	248-1/ⁿt 38-9/j 446-10/u 164-20/ŋ 115-1/³⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵
11851	chuanqiandian-Chen-2013-888-489-1		chuanqiandian	Chen-2013-888-489	taŋ⁵⁵nau³¹ʂo⁴⁴	taŋ⁵⁵nau³¹ʂo⁴⁴	t a ŋ ⁵⁵ + n au ³¹ + ʂ o ⁴⁴		Chen2013			中午	12	MIDDAY	Chuanqiandian	chua1256					chuanqiandian	中午	taŋ⁵⁵+nau³¹+ʂo⁴⁴	1 7 4 8 9 4 7 8 9 3 7 8	AXLT_AXT_AXT	TAN5_NA3_SU5	3	3.T.C 3.A.V 3.N.c 3.5.T 3._._ 3.N.C 3.A.V 3.3.T 3._._ 3.S.C 3.U.V 3.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	45 42 43	i n c t + i n t + i n t	t - a ŋ ⁵⁵ + n au - ³¹ + ʂ o - ⁴⁴	45 42 43	248-1/ⁿt 38-9/j 446-10/u 164-20/ŋ 115-1/³⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵ + 147-6/ɕ 44-3/Ø 195-12/- 381-3/⁵⁵
11852	chuanqiandiancentralguizhou-Chen-2013-888-489-1		chuanqiandiancentralguizhou	Chen-2013-888-489	ntʂã²⁴n̥ə̃²⁴	ntʂã²⁴n̥ə̃²⁴	ⁿtʂ ã ²⁴ + n̥ ə̃ ²⁴		Chen2013			中午	12	MIDDAY	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	中午	ⁿtʂã²⁴+n̥ə̃²⁴	1 3 7 8 9 4 7 8	ACXT_AXT	TSA2_NE2	4	4.T.C 4.S.C 4.A.V 4.2.T 4._._ 4.N.C 4.E.V 4.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	45 42	i n t + i n t	ⁿtʂ - ã - ²⁴ + n̥ ə̃ - ²⁴	45 42	248-1/ⁿt 38-9/j 446-10/u 164-20/ŋ 115-1/³⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵
11853	chuanqiandiansouthernguizhou-Chen-2013-888-489-1		chuanqiandiansouthernguizhou	Chen-2013-888-489	pje¹³soŋ³⁵	pje¹³soŋ³⁵	p j e ¹³ + s o ŋ ³⁵		Chen2013			中午	12	MIDDAY	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	中午	pje¹³+soŋ³⁵	1 6 7 8 9 3 7 4 8	ACXT_AXLT	PJE2_SUN2	6	6.P.C 6.J.C 6.E.V 6.2.T 6._._ 6.S.C 6.U.V 6.N.c 6.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	47 43	i m n t + i n c t	p j e ¹³ + s o ŋ ³⁵	47 43	0/n 0/n 0/n 0/n + 147-6/ɕ 44-3/Ø 195-12/- 381-3/⁵⁵
11854	chuanqiandiannortheastyunnan-Chen-2013-888-489-1		chuanqiandiannortheastyunnan	Chen-2013-888-489	nɦau³⁵ʂu³³	nɦau³⁵ʂu³³	n ɦ au ³⁵ + ʂ u ³³		Chen2013			中午	12	MIDDAY	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	中午	nɦau³⁵+ʂu³³	4 3 7 8 9 3 7 8	ACYT_AXT	NHA2_SY4	5	5.N.C 5.H.C 5.A.V 5.2.T 5._._ 5.S.C 5.Y.V 5.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	49 43	i m n t + i n t	n ɦ au ³⁵ + ʂ u - ³³	49 43	0/n 0/n 0/n 0/n + 147-6/ɕ 44-3/Ø 195-12/- 381-3/⁵⁵
11860	qiandongwest-Chen-2013-888-489-1		qiandongwest	Chen-2013-888-489	tjuŋ⁴⁴nei⁴⁴	tjuŋ⁴⁴nei⁴⁴	t j u ŋ ⁴⁴ + n ei ⁴⁴		Chen2013			中午	12	MIDDAY	Qiandong, West						qiandongwest	中午	tjuŋ⁴⁴+nei⁴⁴	1 6 7 4 8 9 4 7 8	ACXLT_AXT	TJYN5_NE5	10	10.T.C 10.J.C 10.Y.V 10.N.c 10.5.T 10._._ 10.N.C 10.E.V 10.5.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	45 42	i m n c t + i n t	t j u ŋ ⁴⁴ + n ei - ⁴⁴	45 42	248-1/ⁿt 38-9/j 446-10/u 164-20/ŋ 115-1/³⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵
11861	bahengwest-Chen-2013-888-489-1		bahengwest	Chen-2013-888-489	ma⁵⁵ȵoŋ³⁵n̥ei³⁵	ma⁵⁵ȵoŋ³⁵n̥ei³⁵	m a ⁵⁵ + ȵ o ŋ ³⁵ + n̥ ei ³⁵		Chen2013			中午	12	MIDDAY	Baheng, West	pahn1237					bahengwest	中午	ma⁵⁵+ȵoŋ³⁵+n̥ei³⁵	4 7 8 9 4 7 4 8 9 4 7 8	AXT_AXLT_AXT	MA5_NUN2_NE2	2	2.M.C 2.A.V 2.5.T 2._._ 2.N.C 2.U.V 2.N.c 2.2.T 2._._ 2.N.C 2.E.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	51 42 46	i n t + i n c t + i n t	m - a - ⁵⁵ + ȵ o ŋ ³⁵ + n̥ ei ³⁵	51 42 46	527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵ + 0/n 0/n 0/n
11862	bahengeast-Chen-2013-888-489-1		bahengeast	Chen-2013-888-489	n̥e³⁵ntjuŋ³⁵	n̥e³⁵ntjuŋ³⁵	n̥ e ³⁵ + ⁿt j u ŋ ³⁵		Chen2013			中午	12	MIDDAY	Baheng, East	pahn1237					bahengeast	中午	n̥e³⁵+ⁿtjuŋ³⁵	4 7 8 9 1 6 7 4 8	AXT_ACXLT	NE2_TJYN2	1	1.N.C 1.E.V 1.2.T 1._._ 1.T.C 1.J.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	50 45	i n t + i m n c t	n̥ e ³⁵ + ⁿt j u ŋ ³⁵	50 45	0/n 0/n 0/n + 248-1/ⁿt 38-9/j 446-10/u 164-20/ŋ 115-1/³⁵
11858	qiandongeast-Chen-2013-888-489-1		qiandongeast	Chen-2013-888-489	tjuŋ²⁴nei²⁴	tjuŋ²⁴nei²⁴	t j u ŋ ²⁴ + n ei ²⁴		Chen2013			中午	12	MIDDAY	Qiandong, East	east2370					qiandongeast	中午	tjuŋ²⁴+nei²⁴	1 6 7 4 8 9 4 7 8	ACXLT_AXT	TJYN2_NE2	9	9.T.C 9.J.C 9.Y.V 9.N.c 9.2.T 9._._ 9.N.C 9.E.V 9.2.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	45 42	i m n c t + i n t	t j u ŋ ²⁴ + n ei - ²⁴	45 42	248-1/ⁿt 38-9/j 446-10/u 164-20/ŋ 115-1/³⁵ + 179-1/Ø 75-3/u 32-1/Ø 235-3/³⁵
11679	luobuoheeastern-Chen-2013-888-482-1		luobuoheeastern	Chen-2013-888-482	pə⁰⁵ɳʈuŋ³¹	pə⁰⁵ɳʈuŋ³¹	p ə ⁵/⁰ + ⁿʈ u ŋ ³¹		Chen2013			中间	1093	MIDDLE	Luobuohe, Eastern	luop1235					luobuoheeastern	中间	pə⁵/⁰+ⁿʈuŋ³¹	1 7 8 9 1 7 4 8	AXT_AXLT	PE6_TYN3	7	7.P.C 7.E.V 7.6.T 7._._ 7.T.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	54 51	i n t + i n c t	p ə ⁵/⁰ + ⁿʈ - u ŋ ³¹	54 51	73-19/p 93-7/o 153-4/⁰ + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11680	luobuohewestern-Chen-2013-888-482-1		luobuohewestern	Chen-2013-888-482	pə⁰⁵ɳʈoŋ³¹	pə⁰⁵ɳʈoŋ³¹	p ə ⁵/⁰ + ⁿʈ o ŋ ³¹		Chen2013			中间	1093	MIDDLE	Luobuohe, Western	luop1235					luobuohewestern	中间	pə⁵/⁰+ⁿʈoŋ³¹	1 7 8 9 1 7 4 8	AXT_AXLT	PE6_TUN3	8	8.P.C 8.E.V 8.6.T 8._._ 8.T.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	54 51	i n t + i n c t	p ə ⁵/⁰ + ⁿʈ - o ŋ ³¹	54 51	73-19/p 93-7/o 153-4/⁰ + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11681	chuanqiandian-Chen-2013-888-482-1		chuanqiandian	Chen-2013-888-482	ki²⁴nʈaŋ⁴³	ki²⁴nʈaŋ⁴³	k i ²⁴ + ⁿʈ a ŋ ⁴³		Chen2013			中间	1093	MIDDLE	Chuanqiandian	chua1256					chuanqiandian	中间	ki²⁴+ⁿʈaŋ⁴³	1 7 8 9 1 7 4 8	AXT_AXLT	KI2_TAN3	3	3.K.C 3.I.V 3.2.T 3._._ 3.T.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	57 51	i n t + i n c t	k i ²⁴ + ⁿʈ - a ŋ ⁴³	57 51	0/n 0/n 0/n + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11682	chuanqiandiancentralguizhou-Chen-2013-888-482-1		chuanqiandiancentralguizhou	Chen-2013-888-482	kã³¹ntʂã²⁴	kã³¹ntʂã²⁴	k ã ³¹ + ⁿtʂ ã ²⁴		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	中间	kã³¹+ⁿtʂã²⁴	1 7 8 9 1 3 7 8	AXT_ACXT	KA3_TSA2	4	4.K.C 4.A.V 4.3.T 4._._ 4.T.C 4.S.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	53 51	i n t + i n t	k ã ³¹ + ⁿtʂ - ã - ²⁴	53 51	167-3/Ø 314-2/e 225-2/³⁵ + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11683	chuanqiandiansouthernguizhou-Chen-2013-888-482-1		chuanqiandiansouthernguizhou	Chen-2013-888-482	ɳʈaŋ³²	ɳʈaŋ³²	ⁿʈ a ŋ ³²		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	中间	ⁿʈaŋ³²	1 7 4 8	AXLT	TAN3	6	6.T.C 6.A.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	0	51	i n c t	ⁿʈ - a ŋ ³²	51	527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11684	chuanqiandiannortheastyunnan-Chen-2013-888-482-1		chuanqiandiannortheastyunnan	Chen-2013-888-482	pi⁵⁵ɳʈaɯ⁵⁵	pi⁵⁵ɳʈaɯ⁵⁵	p i ⁵⁵ + ⁿʈ aɯ ⁵⁵		Chen2013			中间	1093	MIDDLE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	中间	pi⁵⁵+ⁿʈaɯ⁵⁵	1 7 8 9 1 7 7 8	AXT_AXYT	PI5_TAI5	5	5.P.C 5.I.V 5.5.T 5._._ 5.T.C 5.A.V 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	54 51	i n t + i n t	p i ⁵⁵ + ⁿʈ - aɯ - ⁵⁵	54 51	73-19/p 93-7/o 153-4/⁰ + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11688	qiandongeast-Chen-2013-888-482-1		qiandongeast	Chen-2013-888-482	taŋ²⁴tjuŋ²⁴	taŋ²⁴tjuŋ²⁴	t a ŋ ²⁴ + t j u ŋ ²⁴		Chen2013			中间	1093	MIDDLE	Qiandong, East	east2370					qiandongeast	中间	taŋ²⁴+tjuŋ²⁴	1 7 4 8 9 1 6 7 4 8	AXLT_ACXLT	TAN2_TJYN2	9	9.T.C 9.A.V 9.N.c 9.2.T 9._._ 9.T.C 9.J.C 9.Y.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	52 51	i n c t + i m n c t	t a ŋ ²⁴ + t j u ŋ ²⁴	52 51	0/n 0/n 0/n 0/n + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11690	qiandongwest-Chen-2013-888-482-1		qiandongwest	Chen-2013-888-482	qa³³tjuŋ⁴⁴	qa³³tjuŋ⁴⁴	q a ³³ + t j u ŋ ⁴⁴		Chen2013			中间	1093	MIDDLE	Qiandong, West						qiandongwest	中间	qa³³+tjuŋ⁴⁴	1 7 8 9 1 6 7 4 8	AXT_ACXLT	KA4_TJYN5	10	10.K.C 10.A.V 10.4.T 10._._ 10.T.C 10.J.C 10.Y.V 10.N.c 10.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	53 51	i n t + i m n c t	q a ³³ + t j u ŋ ⁴⁴	53 51	167-3/Ø 314-2/e 225-2/³⁵ + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11691	bahengwest-Chen-2013-888-482-1		bahengwest	Chen-2013-888-482	qo⁰³seŋ⁵⁵	qo⁰³seŋ⁵⁵	q o ³/⁰ + s e ŋ ⁵⁵		Chen2013			中间	1093	MIDDLE	Baheng, West	pahn1237					bahengwest	中间	qo³/⁰+seŋ⁵⁵	1 7 8 9 3 7 4 8	AXT_AXLT	KU6_SEN5	2	2.K.C 2.U.V 2.6.T 2._._ 2.S.C 2.E.V 2.N.c 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	53 51	i n t + i n c t	q o ³/⁰ + s - e ŋ ⁵⁵	53 51	167-3/Ø 314-2/e 225-2/³⁵ + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
11692	bahengeast-Chen-2013-888-482-1		bahengeast	Chen-2013-888-482	ʔa⁰³qʰo³¹ntjuŋ³⁵	ʔa⁰³qʰo³¹ntjuŋ³⁵	ʔ a ³/⁰ + qʰ o ³¹ + ⁿt j u ŋ ³⁵		Chen2013			中间	1093	MIDDLE	Baheng, East	pahn1237					bahengeast	中间	ʔa³/⁰+qʰo³¹+ⁿtjuŋ³⁵	1 7 8 9 1 7 8 9 1 6 7 4 8	AXT_AXT_ACXLT	HA6_KU3_TJYN2	1	1.H.C 1.A.V 1.6.T 1._._ 1.K.C 1.U.V 1.3.T 1._._ 1.T.C 1.J.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	55 56 51	i n t + i n t + i m n c t	ʔ a ³/⁰ + qʰ o ³¹ + ⁿt j u ŋ ³⁵	55 56 51	0/n 0/n 0/n + 0/n 0/n 0/n + 527-3/ⁿt 38-9/j 302-1/u 164-20/ŋ 526-2/³⁵
4157	luobuohewestern-Chen-2013-888-170-1		luobuohewestern	Chen-2013-888-170	qɑ³⁵wu⁵⁵	qɑ³⁵wu⁵⁵	q ɑ ³⁵ + w u ⁵⁵		Chen2013			乌鸦	913	CROW	Luobuohe, Western	luop1235					luobuohewestern	乌鸦	qɑ³⁵+wu⁵⁵	1 7 8 9 6 7 8	AXT_AXT	KA2_WY5	8	8.K.C 8.A.V 8.2.T 8._._ 8.W.C 8.Y.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	60 62	i n t + m n t	q ɑ ³⁵ + w u ⁵⁵	60 62	0/n 0/n 0/n + 0/n 0/n 0/n
4165	qiandongwest-Chen-2013-888-170-1		qiandongwest	Chen-2013-888-170	ʔa³³	ʔa³³	ʔ a ³³		Chen2013			乌鸦	913	CROW	Qiandong, West						qiandongwest	乌鸦	ʔa³³	1 7 8	AXT	HA4	10	10.H.C 10.A.V 10.4.T	1.6 3.0 1.0	0	61	i n t	ʔ a ³³	61	290-8/ʔ 30-2/e 306-4/⁰
4166	bahengwest-Chen-2013-888-170-1		bahengwest	Chen-2013-888-170	la³¹ʔa⁵⁵	la³¹ʔa⁵⁵	l a ³¹ + ʔ a ⁵⁵		Chen2013			乌鸦	913	CROW	Baheng, West	pahn1237					bahengwest	乌鸦	la³¹+ʔa⁵⁵	5 7 8 9 1 7 8	AXT_AXT	LA3_HA5	2	2.L.C 2.A.V 2.3.T 2._._ 2.H.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	63 58	i n t + i n t	l a ³¹ + ʔ a ⁵⁵	63 58	0/n 0/n 0/n + 533-1/l 155-3/a 468-4/⁵⁵
4156	luobuoheeastern-Chen-2013-888-170-1		luobuoheeastern	Chen-2013-888-170	ʔa⁰²ʁo⁵⁵	ʔa⁰²ʁo⁵⁵	ʔ a ²/⁰ + ʁ o ⁵⁵		Chen2013			乌鸦	913	CROW	Luobuohe, Eastern	luop1235					luobuoheeastern	乌鸦	ʔa²/⁰+ʁo⁵⁵	1 7 8 9 5 7 8	AXT_AXT	HA6_RU5	7	7.H.C 7.A.V 7.6.T 7._._ 7.R.C 7.U.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	61 58	i n t + i n t	ʔ a ²/⁰ + ʁ o ⁵⁵	61 58	290-8/ʔ 30-2/e 306-4/⁰ + 533-1/l 155-3/a 468-4/⁵⁵
4158	chuanqiandian-Chen-2013-888-170-1		chuanqiandian	Chen-2013-888-170	ʔua⁴³	ʔua⁴³	ʔ ua ⁴³		Chen2013			乌鸦	913	CROW	Chuanqiandian	chua1256					chuanqiandian	乌鸦	ʔua⁴³	1 7 8	AXT	HY3	3	3.H.C 3.Y.V 3.3.T	1.6 3.0 1.0	0	57	i n t	ʔ ua ⁴³	57	0/n 0/n 0/n
